"","aln","pars.site","tot.sites","pars.site.prop","rf.distance"
"429","17960at8782-aln.nexus","646","1656","0.390096618357488","54"
"430","17974at8782-aln.nexus","1104","1902","0.580441640378549","70"
"431","17979at8782-aln.nexus","2142","5487","0.390377255330782","52"
"432","18038at8782-aln.nexus","814","2529","0.321866350336101","96"
"433","18041at8782-aln.nexus","595","2073","0.287023637240714","96"
"434","18042at8782-aln.nexus","757","1752","0.432077625570776","34"
"435","18065at8782-aln.nexus","395","1758","0.224687144482366","58"
"436","18134at8782-aln.nexus","850","2109","0.403034613560929","58"
"437","18151at8782-aln.nexus","847","2640","0.320833333333333","38"
"438","18175at8782-aln.nexus","572","1569","0.364563416188655","34"
"439","18190at8782-aln.nexus","548","1479","0.37052062204192","52"
"440","18199at8782-aln.nexus","1049","3039","0.345179335307667","78"
"441","18202at8782-aln.nexus","956","2127","0.449459332393042","94"
"442","18251at8782-aln.nexus","901","2592","0.347608024691358","66"
"443","1827at8782-aln.nexus","3719","8850","0.420225988700565","34"
"444","18295at8782-aln.nexus","483","2898","0.166666666666667","36"
"445","18313at8782-aln.nexus","598","1626","0.367773677736777","60"
"446","18316at8782-aln.nexus","476","1665","0.285885885885886","48"
"447","18357at8782-aln.nexus","877","1779","0.492973580663294","22"
"448","18360at8782-aln.nexus","753","2040","0.369117647058824","38"
"449","18364at8782-aln.nexus","1223","2259","0.541389995573263","64"
"450","1837at8782-aln.nexus","3218","7173","0.448626794925415","34"
"451","18393at8782-aln.nexus","974","1911","0.509680795395081","30"
"452","18407at8782-aln.nexus","833","3081","0.27036676403765","42"
"453","18414at8782-aln.nexus","1055","2484","0.424718196457327","66"
"454","18422at8782-aln.nexus","861","3234","0.266233766233766","32"
"455","18443at8782-aln.nexus","938","2772","0.338383838383838","50"
"456","18459at8782-aln.nexus","908","2343","0.387537345283824","60"
"457","18475at8782-aln.nexus","833","2352","0.354166666666667","62"
"458","18502at8782-aln.nexus","780","2397","0.32540675844806","56"
"459","18512at8782-aln.nexus","621","2916","0.212962962962963","34"
"460","18518at8782-aln.nexus","1255","2250","0.557777777777778","26"
"461","18524at8782-aln.nexus","1864","8862","0.210336267208305","80"
"462","18569at8782-aln.nexus","1399","3996","0.3501001001001","90"
"463","18574at8782-aln.nexus","1907","2928","0.65129781420765","74"
"464","18577at8782-aln.nexus","949","2067","0.459119496855346","78"
"465","18607at8782-aln.nexus","806","1932","0.417184265010352","30"
"466","18620at8782-aln.nexus","590","1503","0.392548236859614","52"
"467","18636at8782-aln.nexus","1249","3285","0.380213089802131","64"
"468","18638at8782-aln.nexus","599","1923","0.311492459698388","44"
"469","18642at8782-aln.nexus","859","2478","0.346650524616626","44"
"470","18647at8782-aln.nexus","688","1869","0.368111289459604","38"
"471","1871at8782-aln.nexus","3185","6300","0.505555555555556","56"
"472","18731at8782-aln.nexus","1153","3864","0.298395445134576","64"
"473","18751at8782-aln.nexus","1258","2493","0.504612916165263","64"
"474","18754at8782-aln.nexus","1313","3762","0.349016480595428","46"
"475","18775at8782-aln.nexus","1434","3144","0.456106870229008","36"
"476","18777at8782-aln.nexus","1242","3129","0.396931927133269","116"
"477","18798at8782-aln.nexus","1368","2904","0.471074380165289","82"
"478","18833at8782-aln.nexus","1799","4983","0.361027493477825","66"
"479","1884at8782-aln.nexus","2965","6318","0.469294080405191","40"
"480","18856at8782-aln.nexus","708","2520","0.280952380952381","44"
"481","18896at8782-aln.nexus","1079","2580","0.418217054263566","40"
"482","18901at8782-aln.nexus","534","1896","0.281645569620253","72"
"483","18918at8782-aln.nexus","866","2154","0.402042711234912","38"
"484","18922at8782-aln.nexus","1214","2628","0.461948249619482","92"
"485","18937at8782-aln.nexus","854","2706","0.31559497413156","50"
"486","18955at8782-aln.nexus","465","1725","0.269565217391304","52"
"487","18974at8782-aln.nexus","872","2190","0.398173515981735","60"
"488","19035at8782-aln.nexus","667","1479","0.450980392156863","46"
"489","19068at8782-aln.nexus","498","2361","0.210927573062262","50"
"490","19093at8782-aln.nexus","794","3726","0.213097155126141","46"
"491","19101at8782-aln.nexus","680","2286","0.297462817147856","70"
"492","1911at8782-aln.nexus","2038","6216","0.327863577863578","74"
"493","19128at8782-aln.nexus","329","1341","0.245339299030574","42"
"494","19160at8782-aln.nexus","1356","2619","0.517754868270332","74"
"495","19177at8782-aln.nexus","779","2028","0.384122287968442","80"
"496","19188at8782-aln.nexus","809","3918","0.206482899438489","38"
"497","19208at8782-aln.nexus","1416","2490","0.568674698795181","88"
"498","1922at8782-aln.nexus","2792","6669","0.41865347128505","66"
"499","19264at8782-aln.nexus","437","1782","0.245230078563412","38"
"500","19271at8782-aln.nexus","845","2232","0.378584229390681","88"
"501","19281at8782-aln.nexus","966","3528","0.273809523809524","38"
"502","19286at8782-aln.nexus","1405","2592","0.542052469135803","86"
"503","19292at8782-aln.nexus","993","3489","0.284608770421324","32"
"504","19341at8782-aln.nexus","302","1608","0.187810945273632","44"
"505","19361at8782-aln.nexus","378","1776","0.212837837837838","58"
"506","19363at8782-aln.nexus","1234","1989","0.620412267471091","46"
"507","19381at8782-aln.nexus","675","2361","0.285895806861499","48"
"508","1938at8782-aln.nexus","1873","5835","0.320994001713796","40"
"509","19394at8782-aln.nexus","846","3204","0.264044943820225","50"
"510","193at8782-aln.nexus","4978","14217","0.350144193571077","20"
"511","19423at8782-aln.nexus","598","1758","0.340159271899886","50"
"512","19433at8782-aln.nexus","991","2442","0.405814905814906","92"
"513","19441at8782-aln.nexus","769","1812","0.42439293598234","72"
"514","19455at8782-aln.nexus","375","1554","0.241312741312741","30"
"515","19473at8782-aln.nexus","548","1464","0.37431693989071","38"
"516","19484at8782-aln.nexus","732","1848","0.396103896103896","48"
"517","19496at8782-aln.nexus","676","1794","0.376811594202899","52"
"518","19509at8782-aln.nexus","855","1905","0.448818897637795","24"
"519","19608at8782-aln.nexus","584","1803","0.323904603438713","64"
"520","19635at8782-aln.nexus","851","2823","0.301452355650018","76"
"521","19697at8782-aln.nexus","1327","3603","0.368304190951984","76"
"522","1971at8782-aln.nexus","2563","7248","0.353614790286976","48"
"523","19737at8782-aln.nexus","1112","2676","0.415545590433483","38"
"524","19740at8782-aln.nexus","689","2145","0.321212121212121","50"
"525","19753at8782-aln.nexus","425","2187","0.194330132601738","70"
"526","19766at8782-aln.nexus","1194","5763","0.207183758459136","54"
"527","19772at8782-aln.nexus","475","1788","0.265659955257271","38"
"528","19812at8782-aln.nexus","491","2517","0.195073500198649","40"
"529","19814at8782-aln.nexus","798","3990","0.2","44"
"530","19825at8782-aln.nexus","593","1773","0.334461364918218","38"
"531","19851at8782-aln.nexus","537","1398","0.38412017167382","86"
"532","1986at8782-aln.nexus","1831","6804","0.269106407995297","42"
"533","19908at8782-aln.nexus","591","1854","0.318770226537217","42"
"534","19972at8782-aln.nexus","886","2493","0.355395106297633","48"
"535","1997at8782-aln.nexus","1695","5577","0.303926842388381","62"
"536","19982at8782-aln.nexus","532","2070","0.257004830917874","40"
"537","19983at8782-aln.nexus","498","2694","0.184855233853007","36"
"538","20007at8782-aln.nexus","1221","2229","0.547779273216689","76"
"539","20014at8782-aln.nexus","521","1845","0.282384823848238","34"
"540","20027at8782-aln.nexus","873","2181","0.400275103163686","50"
"541","20029at8782-aln.nexus","866","2241","0.386434627398483","62"
"542","20032at8782-aln.nexus","1379","2697","0.511308861698183","68"
"543","20047at8782-aln.nexus","707","1842","0.383821932681868","66"
"544","20068at8782-aln.nexus","671","1644","0.408150851581508","40"
"545","20085at8782-aln.nexus","904","1671","0.5409934171155","86"
"546","20088at8782-aln.nexus","378","1689","0.223801065719361","36"
"547","20089at8782-aln.nexus","1038","2943","0.352701325178389","64"
"548","20129at8782-aln.nexus","691","2280","0.303070175438596","38"
"549","20152at8782-aln.nexus","610","1908","0.319706498951782","48"
"550","20161at8782-aln.nexus","1345","3111","0.432336869173899","52"
"551","20171at8782-aln.nexus","805","1614","0.498760842627014","40"
"552","20173at8782-aln.nexus","1581","2985","0.52964824120603","66"
"553","20190at8782-aln.nexus","937","2475","0.378585858585859","46"
"554","20220at8782-aln.nexus","913","1947","0.468926553672316","76"
"555","20243at8782-aln.nexus","1311","2349","0.558109833971903","106"
"556","2027at8782-aln.nexus","1802","6537","0.275661618479425","52"
"557","20285at8782-aln.nexus","886","1707","0.519039250146456","82"
"558","20286at8782-aln.nexus","550","1548","0.355297157622739","36"
"559","20306at8782-aln.nexus","497","1479","0.336037863421231","34"
"560","20323at8782-aln.nexus","630","1620","0.388888888888889","46"
"561","20332at8782-aln.nexus","811","3615","0.224343015214385","30"
"562","20335at8782-aln.nexus","774","2211","0.350067842605156","90"
"563","20339at8782-aln.nexus","1759","4191","0.419708900023861","38"
"564","20365at8782-aln.nexus","1088","2274","0.478452066842568","46"
"565","20385at8782-aln.nexus","1838","5136","0.357866043613707","52"
"566","20392at8782-aln.nexus","604","3102","0.19471308833011","48"
"567","20401at8782-aln.nexus","844","5055","0.166963402571711","48"
"568","20409at8782-aln.nexus","1266","2556","0.495305164319249","58"
"569","20453at8782-aln.nexus","932","3273","0.284754048273755","78"
"570","20482at8782-aln.nexus","818","1554","0.526383526383526","58"
"571","20499at8782-aln.nexus","979","1911","0.512297226582941","34"
"572","20502at8782-aln.nexus","586","1545","0.379288025889968","48"
"573","20551at8782-aln.nexus","1761","3909","0.450498848810437","74"
"574","20560at8782-aln.nexus","1897","3318","0.571729957805907","96"
"575","20580at8782-aln.nexus","1510","5937","0.254337207343776","56"
"576","20583at8782-aln.nexus","1025","3735","0.274431057563588","76"
"577","20600at8782-aln.nexus","774","2046","0.378299120234604","78"
"578","20626at8782-aln.nexus","638","2214","0.288166214995483","52"
"579","20633at8782-aln.nexus","488","1662","0.293622141997593","40"
"580","2063at8782-aln.nexus","3548","7194","0.493188768418126","40"
"581","20668at8782-aln.nexus","1040","3090","0.336569579288026","62"
"582","20673at8782-aln.nexus","936","2184","0.428571428571429","26"
"583","20678at8782-aln.nexus","597","2070","0.288405797101449","60"
"584","2068at8782-aln.nexus","2572","7230","0.355739972337483","58"
"585","20699at8782-aln.nexus","628","2034","0.308751229105211","116"
"586","20711at8782-aln.nexus","534","1887","0.282988871224165","40"
"587","20739at8782-aln.nexus","352","1422","0.247538677918425","46"
"588","20747at8782-aln.nexus","561","3471","0.161624891961971","38"
"589","20752at8782-aln.nexus","723","2118","0.341359773371105","66"
"590","20763at8782-aln.nexus","387","1926","0.200934579439252","72"
"591","20768at8782-aln.nexus","840","2274","0.369393139841689","54"
"592","20818at8782-aln.nexus","1128","2241","0.50334672021419","50"
"593","20838at8782-aln.nexus","699","2697","0.259176863181313","66"
"594","20906at8782-aln.nexus","744","1950","0.381538461538462","60"
"595","20913at8782-aln.nexus","838","1803","0.464780920687743","42"
"596","20927at8782-aln.nexus","1264","2190","0.57716894977169","64"
"597","20934at8782-aln.nexus","589","1386","0.424963924963925","76"
"598","20951at8782-aln.nexus","1261","2328","0.541666666666667","72"
"599","20959at8782-aln.nexus","1210","2490","0.485943775100402","76"
"600","20968at8782-aln.nexus","1065","2658","0.400677200902935","44"
"601","20993at8782-aln.nexus","1067","3852","0.276998961578401","54"
"602","209at8782-aln.nexus","4259","13764","0.309430398140076","46"
"603","21033at8782-aln.nexus","991","2673","0.370744481855593","60"
"604","21034at8782-aln.nexus","2241","2892","0.774896265560166","78"
"605","2104at8782-aln.nexus","3000","6495","0.46189376443418","56"
"606","21084at8782-aln.nexus","842","1845","0.456368563685637","36"
"607","21085at8782-aln.nexus","517","1743","0.296615031554791","36"
"608","21086at8782-aln.nexus","1079","3990","0.270426065162907","60"
"609","21123at8782-aln.nexus","1513","3009","0.502824858757062","60"
"610","21147at8782-aln.nexus","603","2286","0.263779527559055","26"
"611","21156at8782-aln.nexus","2051","4170","0.491846522781775","66"
"612","21181at8782-aln.nexus","1045","2523","0.41418945699564","84"
"613","21187at8782-aln.nexus","849","1701","0.499118165784832","50"
"614","21193at8782-aln.nexus","800","1548","0.516795865633075","42"
"615","21208at8782-aln.nexus","1219","2247","0.542501112594571","32"
"616","21218at8782-aln.nexus","781","2124","0.367702448210923","52"
"617","21250at8782-aln.nexus","392","1914","0.204806687565308","58"
"618","21286at8782-aln.nexus","1036","2928","0.353825136612022","94"
"619","2130at8782-aln.nexus","2215","6333","0.34975525027633","42"
"620","21323at8782-aln.nexus","494","1788","0.276286353467562","66"
"621","21332at8782-aln.nexus","827","2049","0.403611517813568","34"
"622","21346at8782-aln.nexus","835","1503","0.555555555555556","54"
"623","21347at8782-aln.nexus","761","1659","0.458710066305003","70"
"624","21377at8782-aln.nexus","594","1695","0.350442477876106","62"
"625","21404at8782-aln.nexus","591","1731","0.341421143847487","68"
"626","21457at8782-aln.nexus","544","1692","0.321513002364066","62"
"627","21459at8782-aln.nexus","778","2745","0.283424408014572","76"
"628","21505at8782-aln.nexus","514","1647","0.312082574377656","64"
"629","21533at8782-aln.nexus","957","2592","0.369212962962963","58"
"630","21534at8782-aln.nexus","1043","3090","0.337540453074434","70"
"631","21538at8782-aln.nexus","1691","3390","0.49882005899705","36"
"632","21540at8782-aln.nexus","691","1701","0.406231628453851","42"
"633","21551at8782-aln.nexus","959","2394","0.400584795321637","30"
"634","21559at8782-aln.nexus","838","3978","0.210658622423328","44"
"635","21560at8782-aln.nexus","754","2946","0.255940257976918","74"
"636","21572at8782-aln.nexus","1009","2097","0.481163567000477","54"
"637","21594at8782-aln.nexus","1071","1830","0.585245901639344","84"
"638","21609at8782-aln.nexus","895","2445","0.366053169734151","64"
"639","21612at8782-aln.nexus","471","1620","0.290740740740741","40"
"640","21629at8782-aln.nexus","853","1797","0.474680022259321","52"
"641","21632at8782-aln.nexus","675","2001","0.337331334332834","56"
"642","2164at8782-aln.nexus","2210","7824","0.282464212678937","38"
"643","2165at8782-aln.nexus","1832","6705","0.273228933631618","56"
"644","21692at8782-aln.nexus","1989","5205","0.382132564841499","54"
"645","21700at8782-aln.nexus","316","1551","0.203739522888459","40"
"646","2171at8782-aln.nexus","1649","4611","0.357623075254825","44"
"647","21726at8782-aln.nexus","878","1908","0.460167714884696","86"
"648","21732at8782-aln.nexus","1053","2730","0.385714285714286","68"
"649","21745at8782-aln.nexus","1184","1944","0.609053497942387","90"
"650","21757at8782-aln.nexus","1416","5526","0.256243213897937","68"
"651","217at8782-aln.nexus","7666","17178","0.4462684829433","18"
"652","21815at8782-aln.nexus","605","2742","0.220641867250182","44"
"653","21820at8782-aln.nexus","977","2124","0.459981167608286","44"
"654","21847at8782-aln.nexus","802","2232","0.359318996415771","58"
"655","21862at8782-aln.nexus","555","1749","0.317324185248714","30"
"656","21865at8782-aln.nexus","972","2100","0.462857142857143","44"
"657","21866at8782-aln.nexus","1237","4611","0.268271524615051","68"
"658","21871at8782-aln.nexus","882","2379","0.370744010088272","50"
"659","21876at8782-aln.nexus","892","2349","0.379736057896977","70"
"660","21900at8782-aln.nexus","1008","3054","0.330058939096267","28"
"661","21910at8782-aln.nexus","812","2793","0.290726817042607","50"
"662","21940at8782-aln.nexus","936","2049","0.456808199121523","42"
"663","21959at8782-aln.nexus","315","1719","0.183246073298429","34"
"664","21962at8782-aln.nexus","826","3342","0.247157390783962","72"
"665","21980at8782-aln.nexus","945","2082","0.453890489913545","52"
"666","21987at8782-aln.nexus","434","1437","0.302018093249826","40"
"667","22047at8782-aln.nexus","887","2571","0.345001944768573","68"
"668","22059at8782-aln.nexus","551","2340","0.235470085470085","86"
"669","22087at8782-aln.nexus","686","2970","0.230976430976431","62"
"670","2210at8782-aln.nexus","4489","8724","0.514557542411738","52"
"671","22131at8782-aln.nexus","545","1842","0.295874049945711","44"
"672","22147at8782-aln.nexus","1128","2250","0.501333333333333","44"
"673","2214at8782-aln.nexus","2987","6651","0.449105397684559","66"
"674","22152at8782-aln.nexus","746","6021","0.123899684437801","38"
"675","22153at8782-aln.nexus","341","4338","0.07860765329645","70"
"676","22157at8782-aln.nexus","625","2724","0.229441997063142","54"
"677","2217at8782-aln.nexus","1439","5139","0.280015567230979","32"
"678","22184at8782-aln.nexus","283","1284","0.220404984423676","66"
"679","22209at8782-aln.nexus","392","1587","0.24700693131695","56"
"680","22215at8782-aln.nexus","533","1323","0.402872260015117","34"
"681","22226at8782-aln.nexus","1019","1920","0.530729166666667","62"
"682","22230at8782-aln.nexus","1257","2664","0.471846846846847","92"
"683","22241at8782-aln.nexus","831","2112","0.393465909090909","44"
"684","22274at8782-aln.nexus","597","1701","0.350970017636684","32"
"685","22290at8782-aln.nexus","580","1977","0.293373798684876","64"
"686","22332at8782-aln.nexus","519","2019","0.257057949479941","36"
"687","22335at8782-aln.nexus","563","1551","0.362991618310767","62"
"688","22342at8782-aln.nexus","1396","3237","0.431263515600865","32"
"689","22412at8782-aln.nexus","473","1560","0.303205128205128","32"
"690","22421at8782-aln.nexus","1470","3363","0.437109723461195","76"
"691","22446at8782-aln.nexus","1059","1923","0.550702028081123","40"
"692","22464at8782-aln.nexus","405","1566","0.258620689655172","26"
"693","22505at8782-aln.nexus","936","1989","0.470588235294118","72"
"694","22508at8782-aln.nexus","775","1677","0.462134764460346","50"
"695","22514at8782-aln.nexus","1115","1875","0.594666666666667","40"
"696","22523at8782-aln.nexus","596","2991","0.199264460046807","50"
"697","22525at8782-aln.nexus","881","1722","0.511614401858304","60"
"698","22543at8782-aln.nexus","714","2025","0.352592592592593","64"
"699","22661at8782-aln.nexus","581","1605","0.361993769470405","40"
"700","22678at8782-aln.nexus","839","2115","0.396690307328605","44"
"701","22684at8782-aln.nexus","566","1542","0.367055771725032","50"
"702","22710at8782-aln.nexus","962","2343","0.410584720443875","38"
"703","22746at8782-aln.nexus","609","2049","0.297218155197657","106"
"704","22773at8782-aln.nexus","595","1917","0.31038080333855","40"
"705","22784at8782-aln.nexus","551","2184","0.252289377289377","66"
"706","22789at8782-aln.nexus","787","1491","0.527833668678739","42"
"707","22797at8782-aln.nexus","425","1494","0.284471218206158","40"
"708","22801at8782-aln.nexus","972","2514","0.386634844868735","50"
"709","2281at8782-aln.nexus","3629","10431","0.347905282331512","56"
"710","22820at8782-aln.nexus","738","2895","0.254922279792746","62"
"711","22829at8782-aln.nexus","1136","2712","0.418879056047198","56"
"712","22870at8782-aln.nexus","375","1290","0.290697674418605","38"
"713","22884at8782-aln.nexus","1826","3447","0.529736002320859","60"
"714","22892at8782-aln.nexus","751","1869","0.401819154628143","46"
"715","22903at8782-aln.nexus","338","1779","0.189994378864531","76"
"716","22917at8782-aln.nexus","726","2709","0.267995570321152","46"
"717","22928at8782-aln.nexus","1394","2685","0.519180633147114","28"
"718","23118at8782-aln.nexus","515","1410","0.365248226950355","70"
"719","23131at8782-aln.nexus","443","1356","0.32669616519174","34"
"720","23138at8782-aln.nexus","1051","2049","0.512933138116154","38"
"721","23162at8782-aln.nexus","1427","6417","0.222378058282687","72"
"722","23216at8782-aln.nexus","746","1803","0.41375485302274","24"
"723","23221at8782-aln.nexus","932","7311","0.12747914102038","46"
"724","2322at8782-aln.nexus","4075","7677","0.530806304546047","68"
"725","23231at8782-aln.nexus","699","1716","0.407342657342657","52"
"726","23300at8782-aln.nexus","363","1167","0.311053984575835","62"
"727","23337at8782-aln.nexus","567","2949","0.192268565615463","58"
"728","23346at8782-aln.nexus","388","1332","0.291291291291291","34"
"729","23356at8782-aln.nexus","1657","3876","0.42750257997936","50"
"730","23359at8782-aln.nexus","863","1617","0.533704390847248","36"
"731","23361at8782-aln.nexus","1054","2634","0.400151860288535","56"
"732","23383at8782-aln.nexus","1011","2148","0.470670391061453","38"
"733","23396at8782-aln.nexus","646","1911","0.338042909471481","32"
"734","23430at8782-aln.nexus","861","2442","0.352579852579853","64"
"735","23433at8782-aln.nexus","636","1560","0.407692307692308","30"
"736","23452at8782-aln.nexus","673","1494","0.450468540829987","76"
"737","23469at8782-aln.nexus","1010","2676","0.377428998505232","38"
"738","23475at8782-aln.nexus","730","1935","0.377260981912145","66"
"739","23486at8782-aln.nexus","398","1362","0.292217327459618","42"
"740","23526at8782-aln.nexus","595","1389","0.428365730741541","36"
"741","23538at8782-aln.nexus","1582","3105","0.509500805152979","94"
"742","23544at8782-aln.nexus","922","1956","0.471370143149284","40"
"743","23550at8782-aln.nexus","1028","3177","0.323575700346239","78"
"744","23560at8782-aln.nexus","1235","2331","0.52981552981553","30"
"745","23572at8782-aln.nexus","318","1290","0.246511627906977","58"
"746","23582at8782-aln.nexus","470","1599","0.293933708567855","42"
"747","23600at8782-aln.nexus","671","1923","0.348933957358294","88"
"748","23609at8782-aln.nexus","850","2076","0.409441233140655","52"
"749","23630at8782-aln.nexus","803","1449","0.554175293305728","46"
"750","23661at8782-aln.nexus","646","3798","0.170089520800421","34"
"751","23677at8782-aln.nexus","745","2208","0.337409420289855","58"
"752","23698at8782-aln.nexus","862","2262","0.381078691423519","58"
"753","23782at8782-aln.nexus","320","1800","0.177777777777778","36"
"754","23786at8782-aln.nexus","606","1542","0.392996108949416","44"
"755","23799at8782-aln.nexus","552","1491","0.370221327967807","50"
"756","23813at8782-aln.nexus","933","3801","0.245461720599842","40"
"757","23817at8782-aln.nexus","451","2640","0.170833333333333","34"
"758","23827at8782-aln.nexus","360","1374","0.262008733624454","24"
"759","23829at8782-aln.nexus","585","1539","0.380116959064327","50"
"760","23837at8782-aln.nexus","552","1641","0.336380255941499","76"
"761","23924at8782-aln.nexus","650","1509","0.430748840291584","50"
"762","2392at8782-aln.nexus","1116","4545","0.245544554455446","28"
"763","23932at8782-aln.nexus","1043","2535","0.411439842209073","88"
"764","23940at8782-aln.nexus","517","1632","0.316789215686274","40"
"765","23941at8782-aln.nexus","876","1860","0.470967741935484","70"
"766","23942at8782-aln.nexus","956","3228","0.296158612143742","58"
"767","23962at8782-aln.nexus","970","2376","0.408249158249158","32"
"768","23984at8782-aln.nexus","738","1668","0.442446043165468","98"
"769","24008at8782-aln.nexus","1220","2211","0.551786521935776","68"
"770","24016at8782-aln.nexus","478","1677","0.285032796660704","52"
"771","24020at8782-aln.nexus","354","1608","0.220149253731343","40"
"772","24042at8782-aln.nexus","751","1455","0.516151202749141","62"
"773","24080at8782-aln.nexus","466","1560","0.298717948717949","44"
"774","24081at8782-aln.nexus","1219","1794","0.67948717948718","68"
"775","24093at8782-aln.nexus","716","1878","0.381256656017039","54"
"776","24106at8782-aln.nexus","607","1380","0.439855072463768","86"
"777","24113at8782-aln.nexus","651","1389","0.468682505399568","48"
"778","24139at8782-aln.nexus","598","1773","0.337281443880429","34"
"779","24144at8782-aln.nexus","747","3408","0.21919014084507","72"
"780","24153at8782-aln.nexus","408","1599","0.25515947467167","40"
"781","24160at8782-aln.nexus","446","1377","0.323892519970951","48"
"782","24176at8782-aln.nexus","1409","2781","0.506652283351313","54"
"783","24182at8782-aln.nexus","620","2049","0.302586627623231","62"
"784","24248at8782-aln.nexus","1060","2547","0.416175893207695","52"
"785","2424at8782-aln.nexus","2789","6090","0.457963875205255","44"
"786","24311at8782-aln.nexus","946","2181","0.433745988078863","60"
"787","24334at8782-aln.nexus","570","1647","0.34608378870674","50"
"788","24348at8782-aln.nexus","566","1395","0.40573476702509","38"
"789","24364at8782-aln.nexus","270","1416","0.190677966101695","42"
"790","24379at8782-aln.nexus","806","2034","0.396263520157325","38"
"791","24381at8782-aln.nexus","536","1497","0.358049432197729","48"
"792","24384at8782-aln.nexus","636","1926","0.330218068535826","74"
"793","24389at8782-aln.nexus","575","1608","0.357587064676617","44"
"794","24396at8782-aln.nexus","664","2133","0.311298640412564","60"
"795","24415at8782-aln.nexus","381","1296","0.293981481481481","56"
"796","24428at8782-aln.nexus","1104","3087","0.357628765792031","32"
"797","24433at8782-aln.nexus","824","2274","0.36235708003518","76"
"798","2443at8782-aln.nexus","1688","5931","0.284606305850615","36"
"799","24484at8782-aln.nexus","1031","2496","0.413060897435897","44"
"800","24488at8782-aln.nexus","772","1761","0.438387279954571","26"
"801","24517at8782-aln.nexus","662","1800","0.367777777777778","70"
"802","24521at8782-aln.nexus","840","2760","0.304347826086957","74"
"803","24528at8782-aln.nexus","1274","2292","0.555846422338569","44"
"804","24550at8782-aln.nexus","1134","3315","0.342081447963801","48"
"805","24567at8782-aln.nexus","1100","2673","0.411522633744856","66"
"806","24572at8782-aln.nexus","740","1680","0.44047619047619","40"
"807","24577at8782-aln.nexus","716","2502","0.28617106314948","68"
"808","2459at8782-aln.nexus","2518","6978","0.360848380624821","38"
"809","2461at8782-aln.nexus","1411","4956","0.284705407586763","24"
"810","24628at8782-aln.nexus","789","2181","0.361760660247593","64"
"811","24685at8782-aln.nexus","1075","1872","0.574252136752137","76"
"812","2470at8782-aln.nexus","1771","6171","0.28698752228164","82"
"813","24716at8782-aln.nexus","800","1737","0.460564191134139","58"
"814","24725at8782-aln.nexus","1094","2211","0.494798733604704","72"
"815","24730at8782-aln.nexus","1122","3042","0.368836291913215","58"
"816","24754at8782-aln.nexus","808","1785","0.45266106442577","84"
"817","24758at8782-aln.nexus","322","1215","0.265020576131687","40"
"818","24759at8782-aln.nexus","1327","3096","0.428617571059432","70"
"819","24777at8782-aln.nexus","982","1818","0.54015401540154","34"
"820","24800at8782-aln.nexus","2467","6267","0.393649273974789","44"
"821","24803at8782-aln.nexus","1073","2310","0.464502164502165","44"
"822","24819at8782-aln.nexus","611","1686","0.362396204033215","40"
"823","24826at8782-aln.nexus","452","1356","0.333333333333333","42"
"824","24827at8782-aln.nexus","748","2148","0.348230912476723","32"
"825","24887at8782-aln.nexus","756","2193","0.344733242134063","52"
"826","24902at8782-aln.nexus","1118","2802","0.399000713775874","94"
"827","24958at8782-aln.nexus","590","1590","0.371069182389937","64"
"828","24959at8782-aln.nexus","610","2289","0.266491917868065","66"
"829","24979at8782-aln.nexus","1025","1878","0.545793397231097","72"
"830","25010at8782-aln.nexus","1151","2754","0.417937545388526","46"
"831","25014at8782-aln.nexus","1804","8430","0.213997627520759","84"
"832","25018at8782-aln.nexus","466","1551","0.300451321727917","50"
"833","25024at8782-aln.nexus","927","2580","0.359302325581395","36"
"834","25035at8782-aln.nexus","1032","2973","0.347124117053481","76"
"835","25061at8782-aln.nexus","1282","3297","0.388838337882924","64"
"836","25067at8782-aln.nexus","463","1995","0.232080200501253","40"
"837","25068at8782-aln.nexus","527","1503","0.350632069194943","58"
"838","25071at8782-aln.nexus","516","1413","0.365180467091295","40"
"839","25072at8782-aln.nexus","244","1230","0.198373983739837","46"
"840","2508at8782-aln.nexus","1815","5982","0.303410230692076","30"
"841","25123at8782-aln.nexus","1402","3273","0.42835319278949","112"
"842","2512at8782-aln.nexus","1886","5754","0.327771984706291","58"
"843","25133at8782-aln.nexus","525","2175","0.241379310344828","92"
"844","25144at8782-aln.nexus","1084","2226","0.486972147349506","78"
"845","25157at8782-aln.nexus","423","2208","0.191576086956522","78"
"846","2516at8782-aln.nexus","2266","5175","0.437874396135266","40"
"847","25199at8782-aln.nexus","648","1569","0.413001912045889","56"
"848","25231at8782-aln.nexus","480","1329","0.36117381489842","42"
"849","25256at8782-aln.nexus","508","1710","0.297076023391813","68"
"850","25275at8782-aln.nexus","286","1443","0.198198198198198","54"
"851","25281at8782-aln.nexus","670","2013","0.332836562344759","78"
"852","25286at8782-aln.nexus","1505","2889","0.520941502249913","26"
"853","25289at8782-aln.nexus","1096","2670","0.410486891385768","52"
"854","25304at8782-aln.nexus","647","2082","0.31075888568684","68"
"855","25309at8782-aln.nexus","650","1827","0.355774493705528","36"
"856","2530at8782-aln.nexus","1290","5664","0.227754237288136","32"
"857","25318at8782-aln.nexus","841","1620","0.519135802469136","34"
"858","25326at8782-aln.nexus","743","1602","0.463795255930087","46"
"859","25379at8782-aln.nexus","1101","2403","0.458177278401998","70"
"860","25389at8782-aln.nexus","233","1026","0.227095516569201","84"
