"","aln","pars.site","tot.sites","pars.site.prop","rf.distance","rf.distance.coll","gc.cont"
"568","uce-2344.nexus","45","320","0.140625","114","114","0.508448408954456"
"569","uce-2346.nexus","35","321","0.109034267912773","110","110","0.441913244551021"
"570","uce-2348.nexus","70","324","0.216049382716049","92","92","0.3421956876557"
"571","uce-2353.nexus","38","334","0.11377245508982","94","94","0.441950132807814"
"572","uce-2355.nexus","62","320","0.19375","84","84","0.323517707918822"
"573","uce-2356.nexus","11","320","0.034375","138","138","0.399760263709919"
"574","uce-2357.nexus","74","320","0.23125","80","80","0.374839372911848"
"575","uce-2366.nexus","9","320","0.028125","128","128","0.422043125991341"
"576","uce-2367.nexus","33","321","0.102803738317757","118","118","0.371917808219178"
"577","uce-2371.nexus","30","320","0.09375","122","122","0.352311185366063"
"578","uce-2376.nexus","25","320","0.078125","124","124","0.382491438356164"
"579","uce-2379.nexus","81","331","0.244712990936556","92","92","0.393092105263158"
"580","uce-238.nexus","40","320","0.125","88","88","0.373619316722322"
"581","uce-2383.nexus","28","320","0.0875","110","110","0.371370724562764"
"582","uce-2385.nexus","46","322","0.142857142857143","88","88","0.415760752803678"
"583","uce-2387.nexus","83","326","0.254601226993865","84","84","0.427591788056904"
"584","uce-2389.nexus","12","320","0.0375","132","132","0.400479513636169"
"585","uce-239.nexus","3","320","0.009375","140","140","0.35631051323794"
"586","uce-2392.nexus","16","320","0.05","136","136","0.355987619338245"
"587","uce-2396.nexus","15","326","0.0460122699386503","126","126","0.353234044379587"
"588","uce-2397.nexus","50","320","0.15625","72","72","0.377212152376055"
"589","uce-24.nexus","40","599","0.0667779632721202","106","106","0.373549937606877"
"590","uce-2400.nexus","12","320","0.0375","132","132","0.374700342465753"
"591","uce-2406.nexus","91","339","0.268436578171091","86","86","0.341316044809032"
"592","uce-2407.nexus","129","378","0.341269841269841","62","62","0.498917186417186"
"593","uce-2415.nexus","56","320","0.175","102","102","0.4894418983167"
"594","uce-2418.nexus","100","323","0.309597523219814","72","72","0.372388541891019"
"595","uce-2419.nexus","50","322","0.15527950310559","116","116","0.456130556152029"
"596","uce-242.nexus","23","323","0.0712074303405573","120","120","0.360722944677099"
"597","uce-2421.nexus","42","321","0.130841121495327","110","110","0.368662606159389"
"598","uce-2422.nexus","89","323","0.275541795665635","66","66","0.404206008583691"
"599","uce-2423.nexus","44","320","0.1375","108","108","0.321284277486461"
"600","uce-2431.nexus","41","333","0.123123123123123","108","108","0.402920520726276"
"601","uce-2435.nexus","27","325","0.0830769230769231","116","116","0.363323140531461"
"602","uce-2438.nexus","32","322","0.0993788819875776","126","126","0.349833683473389"
"603","uce-2442.nexus","61","322","0.18944099378882","96","96","0.425130710551127"
"604","uce-2444.nexus","28","320","0.0875","116","116","0.448995396463451"
"605","uce-2447.nexus","45","325","0.138461538461538","108","108","0.354008293020041"
"606","uce-2448.nexus","114","339","0.336283185840708","74","74","0.413747152129992"
"607","uce-2450.nexus","55","322","0.170807453416149","96","96","0.39690029871423"
"608","uce-2451.nexus","65","321","0.202492211838006","78","78","0.440783807062877"
"609","uce-2452.nexus","25","320","0.078125","116","116","0.446357843981402"
"610","uce-2453.nexus","85","322","0.263975155279503","90","90","0.478987993138937"
"611","uce-2454.nexus","61","341","0.178885630498534","70","70","0.418906156091697"
"612","uce-2456.nexus","12","320","0.0375","128","128","0.431715771230503"
"613","uce-2457.nexus","116","361","0.321329639889197","110","110","0.383843670941289"
"614","uce-2462.nexus","69","324","0.212962962962963","88","88","0.377636583679115"
"615","uce-2464.nexus","13","323","0.0402476780185759","128","128","0.385526654648468"
"616","uce-2466.nexus","14","320","0.04375","130","130","0.391250161158623"
"617","uce-2471.nexus","61","319","0.191222570532915","86","86","0.404755739685828"
"618","uce-2472.nexus","55","322","0.170807453416149","100","100","0.342945104500911"
"619","uce-2475.nexus","37","322","0.114906832298137","110","110","0.31320607713284"
"620","uce-2476.nexus","46","319","0.144200626959248","114","114","0.385282693137678"
"621","uce-2478.nexus","16","321","0.0498442367601246","114","114","0.415249518098094"
"622","uce-2480.nexus","34","320","0.10625","120","120","0.320770951643435"
"623","uce-2487.nexus","24","321","0.0747663551401869","118","118","0.450257289879931"
"624","uce-2488.nexus","74","336","0.220238095238095","94","94","0.528181389567528"
"625","uce-2489.nexus","29","320","0.090625","122","122","0.39168133236039"
"626","uce-249.nexus","80","357","0.224089635854342","102","102","0.429721122396282"
"627","uce-25.nexus","42","441","0.0952380952380952","98","98","0.364056594933941"
"628","uce-2502.nexus","86","352","0.244318181818182","96","96","0.366863395511136"
"629","uce-2503.nexus","29","321","0.0903426791277259","120","120","0.359344686354818"
"630","uce-2504.nexus","37","322","0.114906832298137","106","106","0.340840582206528"
"631","uce-2506.nexus","88","338","0.260355029585799","94","94","0.464285714285714"
"632","uce-2507.nexus","15","321","0.0467289719626168","130","130","0.313864230884686"
"633","uce-2508.nexus","120","335","0.358208955223881","66","66","0.461989829182423"
"634","uce-2509.nexus","97","328","0.295731707317073","80","80","0.405165767154973"
"635","uce-251.nexus","110","344","0.319767441860465","94","94","0.441326641937595"
"636","uce-2512.nexus","61","322","0.18944099378882","94","94","0.404110468850353"
"637","uce-2513.nexus","42","319","0.13166144200627","108","108","0.372787073418392"
"638","uce-2514.nexus","54","331","0.163141993957704","90","90","0.293095309616788"
"639","uce-2516.nexus","34","320","0.10625","122","122","0.428473501563772"
"640","uce-2518.nexus","36","321","0.11214953271028","112","112","0.629260753842191"
"641","uce-252.nexus","28","322","0.0869565217391304","102","102","0.315164040299664"
"642","uce-2522.nexus","33","323","0.102167182662539","110","110","0.416925259331501"
"643","uce-2527.nexus","56","327","0.171253822629969","86","86","0.4188620955977"
"644","uce-2529.nexus","22","320","0.06875","122","122","0.393766856457896"
"645","uce-253.nexus","59","322","0.183229813664596","88","88","0.372261833175844"
"646","uce-2538.nexus","48","323","0.148606811145511","104","104","0.646744016782977"
"647","uce-2539.nexus","51","322","0.158385093167702","114","114","0.363737629064736"
"648","uce-254.nexus","39","320","0.121875","104","104","0.387081277023191"
"649","uce-2540.nexus","93","323","0.287925696594427","68","68","0.462382646718395"
"650","uce-2544.nexus","39","336","0.116071428571429","116","116","0.352976600137646"
"651","uce-2545.nexus","33","322","0.102484472049689","124","124","0.380583604312853"
"652","uce-2546.nexus","38","320","0.11875","102","102","0.32199468768743"
"653","uce-2548.nexus","94","341","0.275659824046921","88","88","0.430994602929838"
"654","uce-255.nexus","28","440","0.0636363636363636","124","124","0.373028514319623"
"655","uce-2550.nexus","38","340","0.111764705882353","120","120","0.310299145299145"
"656","uce-2552.nexus","56","341","0.164222873900293","88","88","0.332387950668214"
"657","uce-2553.nexus","12","320","0.0375","136","136","0.396552463444964"
"658","uce-256.nexus","41","400","0.1025","118","118","0.484916606236403"
"659","uce-2565.nexus","23","320","0.071875","128","128","0.35841125503989"
"660","uce-257.nexus","24","320","0.075","116","116","0.346803946803947"
"661","uce-2572.nexus","44","355","0.123943661971831","100","100","0.391471196964471"
"662","uce-2573.nexus","39","323","0.120743034055728","122","122","0.297762032316599"
"663","uce-2574.nexus","11","320","0.034375","138","138","0.418973348187505"
"664","uce-2576.nexus","30","321","0.0934579439252336","124","124","0.446051167964405"
"665","uce-2577.nexus","15","320","0.046875","134","134","0.411482010650734"
"666","uce-2582.nexus","47","323","0.145510835913313","114","114","0.328989080662205"
"667","uce-2585.nexus","26","322","0.0807453416149068","124","124","0.338348480236553"
"668","uce-2586.nexus","29","320","0.090625","110","110","0.375569304803644"
"669","uce-2587.nexus","58","322","0.180124223602484","92","92","0.42834388049421"
"670","uce-2589.nexus","55","347","0.15850144092219","104","104","0.338071853192039"
"671","uce-2591.nexus","28","328","0.0853658536585366","124","124","0.388418139237811"
"672","uce-2595.nexus","82","344","0.238372093023256","66","66","0.408431510462458"
"673","uce-2598.nexus","21","320","0.065625","130","130","0.376643598615917"
"674","uce-2599.nexus","16","321","0.0498442367601246","118","118","0.393193896794102"
"675","uce-260.nexus","26","320","0.08125","120","120","0.358602335164835"
"676","uce-2605.nexus","45","321","0.14018691588785","114","114","0.410120015826263"
"677","uce-2609.nexus","81","359","0.225626740947075","94","94","0.399179648296025"
"678","uce-261.nexus","24","380","0.0631578947368421","128","128","0.414677565849228"
"679","uce-2611.nexus","45","322","0.139751552795031","100","100","0.456226933310445"
"680","uce-2612.nexus","94","341","0.275659824046921","88","88","0.363433284646447"
"681","uce-2613.nexus","50","320","0.15625","92","92","0.504247104247104"
"682","uce-2614.nexus","8","320","0.025","136","136","0.341937994551823"
"683","uce-2619.nexus","33","334","0.0988023952095808","128","128","0.417548066629555"
"684","uce-2638.nexus","27","320","0.084375","116","116","0.350989397776538"
"685","uce-2642.nexus","99","327","0.302752293577982","70","70","0.460743801652893"
"686","uce-2646.nexus","72","320","0.225","72","72","0.391705872103154"
"687","uce-2647.nexus","10","825","0.0121212121212121","134","134","0.465667808219178"
"688","uce-2655.nexus","36","320","0.1125","112","112","0.433916068897384"
"689","uce-2658.nexus","11","321","0.0342679127725857","132","132","0.38251483615722"
"690","uce-266.nexus","45","321","0.14018691588785","98","98","0.395183525762537"
"691","uce-2662.nexus","19","320","0.059375","132","132","0.376322893011697"
"692","uce-2665.nexus","36","320","0.1125","110","110","0.387683360819373"
"693","uce-2668.nexus","49","320","0.153125","106","106","0.409601853440879"
"694","uce-2677.nexus","13","321","0.0404984423676012","128","128","0.326550761966087"
"695","uce-2678.nexus","20","320","0.0625","120","120","0.327070954211814"
"696","uce-268.nexus","29","321","0.0903426791277259","120","120","0.487572440437862"
"697","uce-2681.nexus","35","322","0.108695652173913","110","110","0.33008374490015"
"698","uce-2684.nexus","34","320","0.10625","116","116","0.279080796757782"
"699","uce-2687.nexus","72","358","0.201117318435754","86","86","0.39716038261914"
"700","uce-2688.nexus","45","320","0.140625","110","110","0.356819845815927"
"701","uce-2689.nexus","36","320","0.1125","118","118","0.379154663112181"
"702","uce-269.nexus","57","326","0.174846625766871","108","108","0.315196184695426"
"703","uce-2690.nexus","16","331","0.0483383685800604","136","136","0.376499935486646"
"704","uce-2694.nexus","15","318","0.0471698113207547","128","128","0.318236714975845"
"705","uce-2697.nexus","52","326","0.159509202453988","112","112","0.408580971139848"
"706","uce-2699.nexus","107","321","0.333333333333333","76","76","0.338027541334284"
"707","uce-2700.nexus","67","330","0.203030303030303","68","68","0.368578767123288"
"708","uce-2705.nexus","46","329","0.139817629179331","106","106","0.357702233692267"
"709","uce-2707.nexus","93","325","0.286153846153846","82","82","0.309767803865612"
"710","uce-2708.nexus","13","320","0.040625","130","130","0.326327528523634"
"711","uce-2710.nexus","73","354","0.206214689265537","76","76","0.363691613127279"
"712","uce-2716.nexus","30","352","0.0852272727272727","114","114","0.380119216089884"
"713","uce-2718.nexus","48","335","0.143283582089552","94","94","0.330638537028231"
"714","uce-273.nexus","22","321","0.0685358255451713","130","130","0.443554260742899"
"715","uce-2733.nexus","25","321","0.0778816199376947","126","126","0.436769303241831"
"716","uce-2734.nexus","75","328","0.228658536585366","102","102","0.414714415623782"
"717","uce-2736.nexus","32","322","0.0993788819875776","128","128","0.293234070505802"
"718","uce-2739.nexus","64","332","0.192771084337349","108","108","0.331724077940153"
"719","uce-274.nexus","17","323","0.0526315789473684","126","126","0.400488452804319"
"720","uce-2742.nexus","53","350","0.151428571428571","114","114","0.326191517271535"
"721","uce-2746.nexus","40","322","0.124223602484472","118","118","0.385665088247955"
"722","uce-2754.nexus","28","326","0.0858895705521472","134","134","0.34941166291746"
"723","uce-276.nexus","25","320","0.078125","130","130","0.419852909552277"
"724","uce-2762.nexus","55","322","0.170807453416149","106","106","0.399776180433005"
"725","uce-2765.nexus","46","330","0.139393939393939","114","114","0.407616665229018"
"726","uce-2766.nexus","65","320","0.203125","94","94","0.345185058259082"
"727","uce-277.nexus","7","440","0.0159090909090909","134","134","0.384279612134817"
"728","uce-2770.nexus","53","320","0.165625","104","104","0.288876423886779"
"729","uce-2773.nexus","31","318","0.0974842767295598","116","116","0.358759863740244"
"730","uce-2775.nexus","25","320","0.078125","116","116","0.302366838302107"
"731","uce-2777.nexus","90","321","0.280373831775701","62","62","0.359689723150767"
"732","uce-2781.nexus","48","320","0.15","106","106","0.443364726027397"
"733","uce-2784.nexus","30","320","0.09375","106","106","0.447875621038205"
"734","uce-2788.nexus","33","320","0.103125","116","116","0.386910699570629"
"735","uce-279.nexus","38","322","0.118012422360248","98","98","0.398993158642055"
"736","uce-2797.nexus","15","319","0.0470219435736677","126","126","0.392739986187845"
"737","uce-280.nexus","38","329","0.115501519756839","122","122","0.317588591184097"
"738","uce-2801.nexus","33","320","0.103125","116","116","0.388857698121356"
"739","uce-2811.nexus","82","321","0.255451713395639","64","64","0.392492053947255"
"740","uce-2815.nexus","17","320","0.053125","128","128","0.327991086732945"
"741","uce-2816.nexus","57","321","0.177570093457944","112","112","0.419770095147888"
"742","uce-2817.nexus","63","320","0.196875","96","96","0.373003297503319"
"743","uce-2818.nexus","116","392","0.295918367346939","66","66","0.428371025335827"
"744","uce-2823.nexus","21","321","0.0654205607476635","114","114","0.386647165103674"
"745","uce-2828.nexus","45","324","0.138888888888889","122","122","0.337001375515818"
"746","uce-2830.nexus","61","325","0.187692307692308","84","84","0.410281696179737"
"747","uce-2831.nexus","25","323","0.0773993808049536","128","128","0.399991358078037"
"748","uce-2839.nexus","30","326","0.0920245398773006","128","128","0.372992345471439"
"749","uce-2841.nexus","34","323","0.105263157894737","90","90","0.427312964634094"
"750","uce-2842.nexus","59","320","0.184375","102","102","0.415726964798697"
"751","uce-2843.nexus","32","323","0.0990712074303406","116","116","0.362675296655879"
"752","uce-2845.nexus","58","328","0.176829268292683","96","96","0.403758688749678"
"753","uce-2846.nexus","106","354","0.299435028248588","74","74","0.395042171511752"
"754","uce-2848.nexus","94","380","0.247368421052632","90","90","0.365068767525704"
"755","uce-2851.nexus","70","322","0.217391304347826","98","98","0.489562347293069"
"756","uce-2856.nexus","71","322","0.220496894409938","102","102","0.333603384643082"
"757","uce-2857.nexus","57","324","0.175925925925926","92","92","0.387516588895073"
"758","uce-2858.nexus","50","325","0.153846153846154","102","102","0.394026520190533"
"759","uce-286.nexus","25","322","0.077639751552795","122","122","0.290582191780822"
"760","uce-2866.nexus","46","327","0.140672782874618","104","104","0.422174101342573"
"761","uce-2869.nexus","42","323","0.130030959752322","90","90","0.400416377515614"
"762","uce-287.nexus","20","320","0.0625","132","132","0.383866958124384"
"763","uce-2875.nexus","65","349","0.186246418338109","94","94","0.31782610575468"
"764","uce-2878.nexus","45","321","0.14018691588785","90","90","0.402535657686212"
"765","uce-2882.nexus","86","330","0.260606060606061","72","72","0.379468338015993"
"766","uce-2887.nexus","15","330","0.0454545454545455","126","126","0.424846691539088"
"767","uce-2888.nexus","13","320","0.040625","130","130","0.345057115863609"
"768","uce-2889.nexus","49","358","0.136871508379888","116","116","0.434213378419387"
"769","uce-2895.nexus","39","322","0.12111801242236","116","116","0.375278396436526"
"770","uce-2896.nexus","77","325","0.236923076923077","80","80","0.494538703967534"
"771","uce-29.nexus","88","333","0.264264264264264","76","76","0.462853697402989"
"772","uce-290.nexus","46","322","0.142857142857143","96","96","0.415808300650778"
"773","uce-2901.nexus","58","320","0.18125","88","88","0.446952110738544"
"774","uce-2902.nexus","43","320","0.134375","106","106","0.405775734975284"
"775","uce-2903.nexus","51","335","0.152238805970149","108","108","0.375993469948877"
"776","uce-2907.nexus","30","320","0.09375","116","116","0.397061991125662"
"777","uce-2908.nexus","37","321","0.115264797507788","98","98","0.313558232243131"
"778","uce-291.nexus","13","320","0.040625","130","130","0.390314623274332"
"779","uce-2910.nexus","69","329","0.209726443768997","94","94","0.35806897743971"
"780","uce-2911.nexus","21","321","0.0654205607476635","126","126","0.492438563327032"
"781","uce-292.nexus","19","320","0.059375","128","128","0.383452149492331"
"782","uce-2922.nexus","34","320","0.10625","108","108","0.329275662608996"
"783","uce-2927.nexus","27","325","0.0830769230769231","104","104","0.383591636972481"
"784","uce-2928.nexus","63","322","0.195652173913043","98","98","0.3839369809059"
"785","uce-2933.nexus","23","321","0.0716510903426791","110","110","0.452525684931507"
"786","uce-2936.nexus","85","337","0.252225519287834","52","52","0.435566340237456"
"787","uce-294.nexus","41","321","0.127725856697819","102","102","0.364251040221914"
"788","uce-2950.nexus","14","321","0.043613707165109","126","126","0.370608397600686"
"789","uce-2959.nexus","138","357","0.38655462184874","74","74","0.475550919285435"
"790","uce-2960.nexus","99","336","0.294642857142857","102","102","0.348094612352168"
"791","uce-2963.nexus","67","320","0.209375","82","82","0.469532194027274"
"792","uce-2964.nexus","56","345","0.16231884057971","116","116","0.390994854202401"
"793","uce-2965.nexus","36","335","0.107462686567164","114","114","0.410834440492007"
"794","uce-2966.nexus","66","327","0.201834862385321","98","98","0.310137791024146"
"795","uce-297.nexus","9","320","0.028125","136","136","0.349241710221918"
"796","uce-2970.nexus","90","323","0.278637770897833","68","68","0.378794374892814"
"797","uce-2971.nexus","43","320","0.134375","106","106","0.417586221818339"
"798","uce-2976.nexus","96","329","0.291793313069909","98","98","0.335478540679219"
"799","uce-298.nexus","8","380","0.0210526315789474","132","132","0.389077144917087"
"800","uce-2980.nexus","23","324","0.0709876543209877","128","128","0.418402331361961"
"801","uce-2991.nexus","55","320","0.171875","92","92","0.385296266059382"
"802","uce-2992.nexus","44","320","0.1375","108","108","0.388591415493566"
"803","uce-2995.nexus","90","332","0.271084337349398","72","72","0.442255612824321"
"804","uce-2997.nexus","34","325","0.104615384615385","106","106","0.442188575361321"
"805","uce-3.nexus","7","326","0.0214723926380368","134","134","0.406158985780367"
"806","uce-300.nexus","47","326","0.144171779141104","120","120","0.415005707261393"
"807","uce-3003.nexus","32","322","0.0993788819875776","120","120","0.303390991608152"
"808","uce-3007.nexus","47","320","0.146875","90","90","0.424161993236012"
"809","uce-3008.nexus","2","320","0.00625","140","140","0.340617902900973"
"810","uce-3010.nexus","52","320","0.1625","86","86","0.380586442278796"
"811","uce-3014.nexus","29","324","0.0895061728395062","114","114","0.315051187105206"
"812","uce-3016.nexus","87","332","0.262048192771084","84","84","0.362414628772857"
"813","uce-3020.nexus","45","326","0.138036809815951","114","114","0.466428970316594"
"814","uce-3024.nexus","64","322","0.198757763975155","96","96","0.425439910947468"
"815","uce-3027.nexus","79","322","0.245341614906832","100","100","0.404503716659379"
"816","uce-3028.nexus","65","326","0.199386503067485","90","90","0.365157821713493"
"817","uce-3031.nexus","41","320","0.128125","114","114","0.359195033183473"
"818","uce-3032.nexus","49","320","0.153125","100","100","0.324179590437837"
"819","uce-3033.nexus","115","331","0.347432024169184","72","72","0.502014573510501"
"820","uce-3042.nexus","34","332","0.102409638554217","124","124","0.331284123640428"
"821","uce-305.nexus","46","328","0.140243902439024","106","106","0.348794301896507"
"822","uce-3050.nexus","70","325","0.215384615384615","78","78","0.603339755940912"
"823","uce-3051.nexus","62","320","0.19375","82","82","0.336305568654349"
"824","uce-3054.nexus","26","320","0.08125","98","98","0.420504244918961"
"825","uce-3055.nexus","24","322","0.0745341614906832","116","116","0.312805303558967"
"826","uce-3058.nexus","49","333","0.147147147147147","112","112","0.367937944408533"
"827","uce-3061.nexus","80","329","0.243161094224924","82","82","0.387335774283868"
"828","uce-3062.nexus","33","321","0.102803738317757","120","120","0.333604521709343"
"829","uce-3064.nexus","87","325","0.267692307692308","56","56","0.326767936834878"
"830","uce-3065.nexus","23","323","0.0712074303405573","116","116","0.439719967358158"
"831","uce-3068.nexus","46","320","0.14375","114","114","0.342205812905165"
"832","uce-3071.nexus","40","321","0.124610591900312","118","118","0.501990837864452"
"833","uce-3072.nexus","11","324","0.0339506172839506","134","134","0.372561825148032"
"834","uce-3073.nexus","96","327","0.293577981651376","60","60","0.408944313050957"
"835","uce-3083.nexus","36","320","0.1125","124","124","0.34095500064469"
"836","uce-3084.nexus","15","320","0.046875","126","126","0.402401887197083"
"837","uce-3095.nexus","36","342","0.105263157894737","110","110","0.307282949229647"
"838","uce-3096.nexus","6","320","0.01875","140","140","0.369045062073113"
"839","uce-3097.nexus","13","320","0.040625","126","126","0.441863455192217"
"840","uce-3099.nexus","133","338","0.393491124260355","70","70","0.442251082251082"
"841","uce-3104.nexus","31","320","0.096875","106","106","0.429317578559808"
"842","uce-3106.nexus","21","320","0.065625","130","130","0.272158914556822"
"843","uce-3110.nexus","23","320","0.071875","124","124","0.339704492741173"
"844","uce-3113.nexus","57","322","0.177018633540373","104","104","0.488209269361282"
"845","uce-3114.nexus","60","326","0.184049079754601","88","88","0.477098908653433"
"846","uce-3115.nexus","52","345","0.150724637681159","82","82","0.355920572972509"
"847","uce-3117.nexus","83","332","0.25","72","72","0.317173447537473"
"848","uce-3121.nexus","82","321","0.255451713395639","64","64","0.357465091299678"
"849","uce-3122.nexus","32","320","0.1","104","104","0.415935295129926"
"850","uce-3124.nexus","53","376","0.140957446808511","102","102","0.437675039855229"
"851","uce-3134.nexus","37","320","0.115625","112","112","0.35752918956044"
"852","uce-3135.nexus","17","320","0.053125","136","136","0.444664031620553"
"853","uce-3138.nexus","64","321","0.199376947040498","92","92","0.338864591372953"
"854","uce-3139.nexus","15","321","0.0467289719626168","130","130","0.461007206588881"
"855","uce-3141.nexus","78","350","0.222857142857143","92","92","0.339405315472889"
"856","uce-3144.nexus","107","320","0.334375","58","58","0.539301216210409"
"857","uce-315.nexus","12","320","0.0375","136","136","0.390654044006398"
"858","uce-3150.nexus","23","322","0.0714285714285714","114","114","0.479958890030832"
"859","uce-3153.nexus","106","328","0.323170731707317","66","66","0.462461684583171"
"860","uce-3157.nexus","89","334","0.266467065868263","60","60","0.361477687098455"
"861","uce-3158.nexus","40","318","0.125786163522013","110","110","0.309377700950735"
"862","uce-3159.nexus","14","322","0.0434782608695652","132","132","0.368646426583308"
"863","uce-3161.nexus","37","323","0.114551083591331","116","116","0.315679054632643"
"864","uce-3163.nexus","88","335","0.262686567164179","72","72","0.342916075802501"
"865","uce-3166.nexus","30","320","0.09375","118","118","0.526727397731179"
"866","uce-3167.nexus","51","329","0.155015197568389","118","118","0.484161719460935"
"867","uce-317.nexus","26","380","0.068421052631579","108","108","0.454325796097948"
"868","uce-3170.nexus","39","329","0.11854103343465","102","102","0.292548779955476"
"869","uce-3177.nexus","60","325","0.184615384615385","106","106","0.34485046894355"
"870","uce-3178.nexus","22","321","0.0685358255451713","124","124","0.444592618084832"
"871","uce-3179.nexus","18","320","0.05625","108","108","0.323988077238758"
"872","uce-318.nexus","17","380","0.0447368421052632","124","124","0.398203592814371"
"873","uce-3180.nexus","75","321","0.233644859813084","80","80","0.39505959578511"
"874","uce-3184.nexus","147","351","0.418803418803419","68","68","0.295249416633646"
"875","uce-3189.nexus","31","320","0.096875","120","120","0.389195532183059"
"876","uce-319.nexus","127","389","0.326478149100257","114","114","0.41308766348533"
"877","uce-3191.nexus","27","323","0.0835913312693498","118","118","0.342454537619581"
"878","uce-3198.nexus","22","320","0.06875","120","120","0.45691330828042"
"879","uce-3199.nexus","122","363","0.336088154269972","80","80","0.476146587667325"
"880","uce-3202.nexus","26","321","0.0809968847352025","126","126","0.35257055348939"
"881","uce-3211.nexus","9","321","0.0280373831775701","138","138","0.402988269543625"
"882","uce-3212.nexus","153","355","0.430985915492958","58","58","0.27355929234542"
"883","uce-3215.nexus","3","320","0.009375","138","138","0.368921232876712"
"884","uce-3217.nexus","37","323","0.114551083591331","100","100","0.392535893444041"
"885","uce-322.nexus","45","381","0.118110236220472","98","98","0.434228928965771"
"886","uce-3224.nexus","12","321","0.0373831775700935","122","122","0.360205611479974"
"887","uce-3225.nexus","31","320","0.096875","120","120","0.303682595352915"
"888","uce-3227.nexus","30","322","0.093167701863354","110","110","0.348570936639118"
"889","uce-323.nexus","66","380","0.173684210526316","86","86","0.382193030468893"
"890","uce-3233.nexus","37","320","0.115625","110","110","0.475284188770238"
"891","uce-3235.nexus","87","352","0.247159090909091","78","78","0.320383693045564"
"892","uce-3239.nexus","18","332","0.0542168674698795","132","132","0.348929216478885"
"893","uce-3241.nexus","24","320","0.075","128","128","0.319329541537401"
"894","uce-3242.nexus","111","344","0.322674418604651","88","88","0.400897402709466"
"895","uce-3243.nexus","57","341","0.167155425219941","98","98","0.382321436222632"
"896","uce-3244.nexus","47","321","0.146417445482866","94","94","0.421626728506399"
"897","uce-3246.nexus","38","326","0.116564417177914","122","122","0.306609442060086"
"898","uce-3247.nexus","74","320","0.23125","86","86","0.413311632688025"
"899","uce-3248.nexus","120","342","0.350877192982456","102","102","0.454162559369119"
"900","uce-3250.nexus","102","324","0.314814814814815","64","64","0.446078643422589"
"901","uce-3252.nexus","9","320","0.028125","138","138","0.314095641280401"
"902","uce-3258.nexus","126","329","0.382978723404255","64","64","0.451797878761749"
"903","uce-3259.nexus","60","320","0.1875","110","110","0.439183886999738"
"904","uce-326.nexus","18","501","0.0359281437125748","130","130","0.302133132041712"
"905","uce-3260.nexus","28","333","0.0840840840840841","124","124","0.432910848549946"
"906","uce-3263.nexus","25","332","0.0753012048192771","122","122","0.521494913754976"
"907","uce-3264.nexus","30","320","0.09375","114","114","0.433611646328409"
"908","uce-3265.nexus","19","324","0.058641975308642","126","126","0.337125174337517"
"909","uce-327.nexus","33","322","0.102484472049689","122","122","0.430524601405795"
"910","uce-3273.nexus","107","346","0.309248554913295","70","70","0.379391509022753"
"911","uce-3276.nexus","51","326","0.156441717791411","96","96","0.33641697717247"
"912","uce-3280.nexus","18","324","0.0555555555555556","120","120","0.383935467261649"
"913","uce-3281.nexus","84","319","0.263322884012539","88","88","0.417772399187449"
"914","uce-3284.nexus","45","324","0.138888888888889","78","78","0.392997943092218"
"915","uce-3287.nexus","16","323","0.0495356037151703","128","128","0.384150845027588"
"916","uce-3291.nexus","16","321","0.0498442367601246","130","130","0.377435099995681"
"917","uce-3294.nexus","18","883","0.0203850509626274","130","130","0.32097707306621"
"918","uce-33.nexus","71","332","0.213855421686747","76","76","0.346208195949129"
"919","uce-330.nexus","13","500","0.026","136","136","0.386326849743491"
"920","uce-3300.nexus","37","331","0.11178247734139","100","100","0.338616590576277"
"921","uce-3303.nexus","47","320","0.146875","98","98","0.336340094950367"
"922","uce-3304.nexus","33","322","0.102484472049689","120","120","0.400034264176803"
"923","uce-3306.nexus","97","321","0.302180685358255","92","92","0.51156043956044"
"924","uce-3309.nexus","41","322","0.127329192546584","106","106","0.348867258161771"
"925","uce-3312.nexus","77","327","0.235474006116208","80","80","0.571293632733674"
"926","uce-3314.nexus","108","322","0.335403726708075","70","70","0.355528458825066"
"927","uce-3318.nexus","17","320","0.053125","136","136","0.477988769342878"
"928","uce-3320.nexus","23","321","0.0716510903426791","110","110","0.334520336365197"
"929","uce-3323.nexus","26","319","0.0815047021943574","116","116","0.435277443738189"
"930","uce-3324.nexus","35","320","0.109375","114","114","0.345034246575342"
"931","uce-3328.nexus","73","323","0.226006191950464","86","86","0.343996513401613"
"932","uce-3329.nexus","22","320","0.06875","126","126","0.530290705141927"
"933","uce-333.nexus","46","320","0.14375","104","104","0.35519499978595"
"934","uce-3331.nexus","57","327","0.174311926605505","102","102","0.388790991533073"
"935","uce-3336.nexus","63","323","0.195046439628483","90","90","0.411509741653077"
"936","uce-3338.nexus","25","320","0.078125","130","130","0.330715419939058"
"937","uce-3340.nexus","6","320","0.01875","134","134","0.422645547945205"
"938","uce-3346.nexus","63","335","0.188059701492537","110","110","0.293929991696893"
"939","uce-335.nexus","67","451","0.148558758314856","82","82","0.403942574195758"
"940","uce-3350.nexus","27","320","0.084375","120","120","0.348027444253859"
"941","uce-3354.nexus","33","323","0.102167182662539","104","104","0.360043431053203"
"942","uce-3355.nexus","63","362","0.174033149171271","98","98","0.295665300841061"
