"","aln","pars.site","tot.sites","pars.site.prop","rf.distance"
"517","uce-2231.nexus",168,734,0.228882833787466,66
"518","uce-2235.nexus",245,748,0.327540106951872,56
"519","uce-2238.nexus",201,759,0.264822134387352,50
"520","uce-2239.nexus",314,782,0.40153452685422,36
"521","uce-2245.nexus",84,732,0.114754098360656,78
"522","uce-2246.nexus",226,808,0.27970297029703,56
"523","uce-2247.nexus",379,843,0.449584816132859,76
"524","uce-2248.nexus",186,741,0.251012145748988,60
"525","uce-2252.nexus",195,790,0.246835443037975,60
"526","uce-2253.nexus",377,818,0.460880195599022,56
"527","uce-2260.nexus",284,791,0.359039190897598,42
"528","uce-2261.nexus",274,761,0.360052562417871,54
"529","uce-2263.nexus",267,732,0.364754098360656,46
"530","uce-2265.nexus",184,724,0.25414364640884,58
"531","uce-2266.nexus",185,753,0.245683930942895,52
"532","uce-2267.nexus",240,754,0.318302387267904,38
"533","uce-227.nexus",343,1006,0.340954274353877,48
"534","uce-2270.nexus",294,785,0.374522292993631,40
"535","uce-2273.nexus",318,789,0.403041825095057,26
"536","uce-2277.nexus",269,789,0.340937896070976,40
"537","uce-2283.nexus",155,767,0.202086049543677,74
"538","uce-2284.nexus",234,746,0.313672922252011,64
"539","uce-2287.nexus",314,762,0.412073490813648,48
"540","uce-2288.nexus",437,834,0.523980815347722,34
"541","uce-2289.nexus",151,737,0.204884667571235,74
"542","uce-2291.nexus",142,735,0.193197278911565,64
"543","uce-2293.nexus",235,757,0.310435931307794,48
"544","uce-2294.nexus",177,757,0.233817701453104,50
"545","uce-2298.nexus",301,819,0.367521367521368,50
"546","uce-2299.nexus",154,752,0.204787234042553,90
"547","uce-23.nexus",120,753,0.159362549800797,88
"548","uce-230.nexus",111,764,0.145287958115183,92
"549","uce-2300.nexus",411,799,0.514392991239049,40
"550","uce-2302.nexus",216,809,0.266996291718171,44
"551","uce-2303.nexus",249,760,0.327631578947368,56
"552","uce-2306.nexus",128,744,0.172043010752688,90
"553","uce-2308.nexus",359,854,0.420374707259953,36
"554","uce-231.nexus",107,846,0.126477541371158,82
"555","uce-2310.nexus",265,748,0.35427807486631,60
"556","uce-2312.nexus",230,805,0.285714285714286,48
"557","uce-2313.nexus",205,754,0.271883289124668,38
"558","uce-2315.nexus",264,845,0.312426035502959,86
"559","uce-2319.nexus",332,883,0.37599093997735,48
"560","uce-2320.nexus",271,754,0.359416445623342,64
"561","uce-2321.nexus",315,834,0.377697841726619,46
"562","uce-2328.nexus",369,868,0.425115207373272,30
"563","uce-2335.nexus",203,759,0.267457180500659,74
"564","uce-2338.nexus",147,730,0.201369863013699,50
"565","uce-2342.nexus",124,729,0.170096021947874,84
"566","uce-2344.nexus",253,783,0.323116219667944,38
"567","uce-2346.nexus",191,754,0.253315649867374,60
"568","uce-2348.nexus",267,765,0.349019607843137,44
"569","uce-2353.nexus",237,766,0.309399477806789,40
"570","uce-2355.nexus",212,737,0.287652645861601,36
"571","uce-2356.nexus",158,747,0.211512717536814,76
"572","uce-2357.nexus",228,752,0.303191489361702,48
"573","uce-2366.nexus",95,730,0.13013698630137,74
"574","uce-2367.nexus",167,729,0.229080932784636,84
"575","uce-2371.nexus",237,777,0.305019305019305,76
"576","uce-2376.nexus",81,720,0.1125,82
"577","uce-2379.nexus",207,761,0.272010512483574,60
"578","uce-238.nexus",238,773,0.307891332470893,48
"579","uce-2383.nexus",176,728,0.241758241758242,44
"580","uce-2385.nexus",268,768,0.348958333333333,38
"581","uce-2387.nexus",287,752,0.381648936170213,38
"582","uce-2389.nexus",163,786,0.207379134860051,64
"583","uce-239.nexus",19,720,0.0263888888888889,124
"584","uce-2392.nexus",99,740,0.133783783783784,82
"585","uce-2396.nexus",104,737,0.141112618724559,70
"586","uce-2397.nexus",221,743,0.297442799461642,56
"587","uce-24.nexus",168,1019,0.1648675171737,68
"588","uce-2400.nexus",90,735,0.122448979591837,92
"589","uce-2406.nexus",269,805,0.33416149068323,42
"590","uce-2407.nexus",439,872,0.503440366972477,42
"591","uce-2415.nexus",252,736,0.342391304347826,48
"592","uce-2418.nexus",331,758,0.436675461741425,52
"593","uce-2419.nexus",192,749,0.256341789052069,60
"594","uce-242.nexus",93,777,0.11969111969112,98
"595","uce-2421.nexus",272,787,0.34561626429479,50
"596","uce-2422.nexus",304,755,0.402649006622517,34
"597","uce-2423.nexus",200,737,0.271370420624152,42
"598","uce-2431.nexus",125,762,0.164041994750656,70
"599","uce-2435.nexus",155,774,0.200258397932817,54
"600","uce-2438.nexus",335,895,0.374301675977654,60
"601","uce-2442.nexus",255,739,0.345060893098782,46
"602","uce-2444.nexus",209,747,0.279785809906292,60
"603","uce-2447.nexus",276,751,0.367509986684421,52
"604","uce-2448.nexus",403,788,0.511421319796954,42
"605","uce-2450.nexus",266,882,0.301587301587302,54
"606","uce-2451.nexus",291,760,0.382894736842105,42
"607","uce-2452.nexus",183,748,0.244652406417112,50
"608","uce-2453.nexus",348,762,0.456692913385827,48
"609","uce-2454.nexus",311,773,0.402328589909444,40
"610","uce-2456.nexus",64,722,0.0886426592797784,72
"611","uce-2457.nexus",343,905,0.379005524861878,54
"612","uce-2462.nexus",230,780,0.294871794871795,46
"613","uce-2464.nexus",209,782,0.267263427109974,76
"614","uce-2466.nexus",101,742,0.136118598382749,64
"615","uce-2471.nexus",191,722,0.264542936288089,62
"616","uce-2472.nexus",289,797,0.362609786700125,26
"617","uce-2475.nexus",170,761,0.223390275952694,50
"618","uce-2476.nexus",243,740,0.328378378378378,36
"619","uce-2478.nexus",126,731,0.172366621067031,78
"620","uce-2480.nexus",211,756,0.279100529100529,48
"621","uce-2487.nexus",139,732,0.189890710382514,60
"622","uce-2488.nexus",331,788,0.42005076142132,44
"623","uce-2489.nexus",243,759,0.320158102766798,50
"624","uce-249.nexus",228,780,0.292307692307692,46
"625","uce-25.nexus",227,909,0.24972497249725,62
"626","uce-2502.nexus",343,816,0.420343137254902,32
"627","uce-2503.nexus",168,766,0.219321148825065,58
"628","uce-2504.nexus",213,787,0.270648030495553,40
"629","uce-2506.nexus",359,810,0.44320987654321,44
"630","uce-2507.nexus",149,727,0.204951856946355,66
"631","uce-2508.nexus",434,860,0.504651162790698,56
"632","uce-2509.nexus",333,760,0.438157894736842,38
"633","uce-251.nexus",304,833,0.364945978391357,54
"634","uce-2512.nexus",223,747,0.298527443105756,54
"635","uce-2513.nexus",170,793,0.21437578814628,68
"636","uce-2514.nexus",183,740,0.247297297297297,62
"637","uce-2516.nexus",141,735,0.191836734693878,82
"638","uce-2518.nexus",149,773,0.192755498059508,66
"639","uce-252.nexus",124,745,0.166442953020134,68
"640","uce-2522.nexus",197,745,0.264429530201342,52
"641","uce-2527.nexus",252,732,0.344262295081967,28
"642","uce-2529.nexus",139,726,0.191460055096419,68
"643","uce-253.nexus",248,743,0.333781965006729,38
"644","uce-2538.nexus",342,786,0.435114503816794,38
"645","uce-2539.nexus",268,790,0.339240506329114,70
"646","uce-254.nexus",165,749,0.220293724966622,50
"647","uce-2540.nexus",338,760,0.444736842105263,52
"648","uce-2544.nexus",214,771,0.277561608300908,50
"649","uce-2545.nexus",162,741,0.218623481781377,74
"650","uce-2546.nexus",228,744,0.306451612903226,56
"651","uce-2548.nexus",381,833,0.457382953181273,48
"652","uce-255.nexus",133,861,0.154471544715447,78
"653","uce-2550.nexus",190,848,0.224056603773585,66
"654","uce-2552.nexus",236,752,0.313829787234043,54
"655","uce-2553.nexus",155,733,0.211459754433834,46
"656","uce-256.nexus",121,824,0.146844660194175,92
"657","uce-2565.nexus",128,741,0.172739541160594,76
"658","uce-257.nexus",134,726,0.184573002754821,52
"659","uce-2572.nexus",189,800,0.23625,52
"660","uce-2573.nexus",282,740,0.381081081081081,50
"661","uce-2574.nexus",222,838,0.26491646778043,64
"662","uce-2576.nexus",126,748,0.168449197860963,94
"663","uce-2577.nexus",135,735,0.183673469387755,72
"664","uce-2582.nexus",268,789,0.339670468948035,50
"665","uce-2585.nexus",95,733,0.129604365620737,78
"666","uce-2586.nexus",119,731,0.162790697674419,70
"667","uce-2587.nexus",282,782,0.360613810741688,60
"668","uce-2589.nexus",163,755,0.215894039735099,48
"669","uce-2591.nexus",163,767,0.21251629726206,78
"670","uce-2595.nexus",259,753,0.343957503320053,42
"671","uce-2598.nexus",79,723,0.10926694329184,90
"672","uce-2599.nexus",236,768,0.307291666666667,52
"673","uce-260.nexus",156,727,0.214580467675378,72
"674","uce-2605.nexus",202,763,0.264744429882045,62
"675","uce-2609.nexus",330,860,0.383720930232558,32
"676","uce-261.nexus",185,805,0.229813664596273,50
"677","uce-2611.nexus",181,765,0.236601307189542,46
"678","uce-2612.nexus",412,918,0.44880174291939,38
"679","uce-2613.nexus",160,729,0.219478737997257,56
"680","uce-2614.nexus",100,733,0.136425648021828,94
"681","uce-2619.nexus",106,771,0.137483787289235,98
"682","uce-2621.nexus",102,737,0.138398914518318,66
"683","uce-2638.nexus",150,724,0.207182320441989,60
"684","uce-2642.nexus",348,857,0.406067677946324,46
"685","uce-2646.nexus",242,755,0.320529801324503,76
"686","uce-2647.nexus",60,1232,0.0487012987012987,96
"687","uce-2655.nexus",148,742,0.199460916442049,60
"688","uce-2658.nexus",65,724,0.0897790055248619,92
"689","uce-266.nexus",150,733,0.204638472032742,64
"690","uce-2662.nexus",199,765,0.260130718954248,42
"691","uce-2665.nexus",163,751,0.217043941411451,46
"692","uce-2668.nexus",289,790,0.365822784810127,42
"693","uce-2677.nexus",187,779,0.2400513478819,58
"694","uce-2678.nexus",150,736,0.203804347826087,56
"695","uce-268.nexus",171,746,0.229222520107239,60
"696","uce-2681.nexus",84,723,0.116182572614108,88
"697","uce-2684.nexus",202,756,0.267195767195767,50
"698","uce-2687.nexus",193,791,0.243994943109987,56
"699","uce-2688.nexus",223,784,0.284438775510204,58
"700","uce-2689.nexus",234,761,0.307490144546649,52
"701","uce-269.nexus",199,798,0.24937343358396,48
"702","uce-2690.nexus",98,750,0.130666666666667,68
"703","uce-2694.nexus",114,727,0.156808803301238,70
"704","uce-2697.nexus",224,773,0.289780077619664,70
"705","uce-2699.nexus",305,759,0.401844532279315,52
"706","uce-2700.nexus",304,770,0.394805194805195,40
"707","uce-2705.nexus",170,757,0.224570673712021,58
"708","uce-2707.nexus",345,764,0.451570680628272,42
"709","uce-2708.nexus",122,727,0.167812929848693,54
"710","uce-2710.nexus",324,821,0.394640682095006,52
"711","uce-2716.nexus",205,775,0.264516129032258,52
"712","uce-2718.nexus",213,746,0.285522788203753,54
"713","uce-273.nexus",130,754,0.172413793103448,64
"714","uce-2733.nexus",168,729,0.230452674897119,64
"715","uce-2734.nexus",243,772,0.314766839378238,58
"716","uce-2736.nexus",208,738,0.281842818428184,46
"717","uce-2739.nexus",192,782,0.245524296675192,66
"718","uce-274.nexus",131,731,0.179206566347469,72
"719","uce-2742.nexus",182,768,0.236979166666667,56
"720","uce-2746.nexus",272,831,0.327316486161252,50
"721","uce-2754.nexus",291,822,0.354014598540146,50
"722","uce-276.nexus",152,755,0.201324503311258,62
"723","uce-2762.nexus",259,746,0.347184986595174,40
"724","uce-2765.nexus",240,813,0.29520295202952,50
"725","uce-2766.nexus",313,801,0.390761548064919,56
"726","uce-277.nexus",211,910,0.231868131868132,54
"727","uce-2770.nexus",164,745,0.220134228187919,56
"728","uce-2773.nexus",194,762,0.254593175853018,76
"729","uce-2775.nexus",138,730,0.189041095890411,60
"730","uce-2777.nexus",318,737,0.431478968792402,30
"731","uce-2781.nexus",196,739,0.265223274695535,62
"732","uce-2784.nexus",241,770,0.312987012987013,44
"733","uce-2788.nexus",161,729,0.220850480109739,46
"734","uce-279.nexus",193,735,0.262585034013605,48
"735","uce-2797.nexus",172,741,0.232118758434548,54
"736","uce-280.nexus",102,732,0.139344262295082,88
"737","uce-2801.nexus",171,733,0.233287858117326,44
"738","uce-2811.nexus",320,778,0.411311053984576,36
"739","uce-2815.nexus",122,727,0.167812929848693,82
"740","uce-2816.nexus",219,722,0.303324099722992,46
"741","uce-2817.nexus",231,753,0.306772908366534,58
"742","uce-2818.nexus",376,904,0.415929203539823,52
"743","uce-2823.nexus",177,763,0.231979030144168,50
"744","uce-2828.nexus",204,747,0.273092369477912,62
"745","uce-2830.nexus",281,764,0.367801047120419,30
"746","uce-2831.nexus",135,741,0.182186234817814,62
"747","uce-2839.nexus",239,847,0.282172373081464,88
"748","uce-2841.nexus",195,756,0.257936507936508,50
"749","uce-2842.nexus",291,761,0.382391590013141,32
"750","uce-2843.nexus",269,774,0.347545219638243,48
"751","uce-2845.nexus",178,734,0.242506811989101,54
"752","uce-2846.nexus",366,778,0.470437017994859,38
"753","uce-2848.nexus",233,806,0.289081885856079,58
"754","uce-2851.nexus",246,767,0.320730117340287,38
"755","uce-2856.nexus",236,736,0.320652173913043,56
"756","uce-2857.nexus",183,744,0.245967741935484,48
"757","uce-2858.nexus",309,826,0.37409200968523,42
"758","uce-286.nexus",176,745,0.236241610738255,54
"759","uce-2866.nexus",139,729,0.190672153635117,62
"760","uce-2869.nexus",251,766,0.327676240208877,38
"761","uce-287.nexus",91,720,0.126388888888889,96
"762","uce-2875.nexus",273,785,0.347770700636943,48
"763","uce-2878.nexus",142,725,0.195862068965517,70
"764","uce-2882.nexus",337,779,0.432605905006418,52
"765","uce-2887.nexus",121,800,0.15125,78
"766","uce-2888.nexus",178,741,0.240215924426451,54
"767","uce-2889.nexus",157,772,0.203367875647668,76
"768","uce-2895.nexus",230,776,0.29639175257732,56
"769","uce-2896.nexus",326,755,0.431788079470199,46
"770","uce-29.nexus",319,813,0.392373923739237,44
"771","uce-290.nexus",170,759,0.223978919631094,46
"772","uce-2901.nexus",250,733,0.34106412005457,40
"773","uce-2902.nexus",161,746,0.215817694369973,62
"774","uce-2903.nexus",317,768,0.412760416666667,48
"775","uce-2907.nexus",220,776,0.283505154639175,44
"776","uce-2908.nexus",166,743,0.223418573351279,62
"777","uce-291.nexus",142,762,0.186351706036745,56
"778","uce-2910.nexus",211,731,0.288645690834473,54
"779","uce-2911.nexus",192,756,0.253968253968254,62
"780","uce-292.nexus",38,727,0.0522696011004127,108
"781","uce-2922.nexus",157,728,0.215659340659341,54
"782","uce-2927.nexus",202,763,0.264744429882045,44
"783","uce-2928.nexus",234,750,0.312,42
"784","uce-2933.nexus",178,731,0.243502051983584,42
"785","uce-2936.nexus",317,759,0.417654808959157,22
"786","uce-294.nexus",123,729,0.168724279835391,86
"787","uce-2950.nexus",119,746,0.159517426273458,86
"788","uce-2959.nexus",477,998,0.477955911823647,38
"789","uce-2960.nexus",349,828,0.421497584541063,44
"790","uce-2963.nexus",237,847,0.279811097992916,52
"791","uce-2964.nexus",258,786,0.32824427480916,66
"792","uce-2965.nexus",218,745,0.29261744966443,48
"793","uce-2966.nexus",319,775,0.411612903225806,50
"794","uce-297.nexus",127,729,0.174211248285322,104
"795","uce-2970.nexus",330,750,0.44,38
"796","uce-2971.nexus",247,846,0.291962174940898,44
"797","uce-2976.nexus",416,938,0.443496801705757,60
"798","uce-298.nexus",68,781,0.087067861715749,84
"799","uce-2980.nexus",219,755,0.290066225165563,44
"800","uce-2991.nexus",287,777,0.369369369369369,40
"801","uce-2992.nexus",250,750,0.333333333333333,42
"802","uce-2995.nexus",344,794,0.433249370277078,30
"803","uce-2997.nexus",162,748,0.216577540106952,56
"804","uce-3.nexus",36,729,0.0493827160493827,122
"805","uce-300.nexus",245,834,0.293764988009592,60
"806","uce-3003.nexus",247,755,0.327152317880795,52
"807","uce-3007.nexus",315,784,0.401785714285714,56
"808","uce-3008.nexus",79,732,0.10792349726776,72
"809","uce-3010.nexus",209,787,0.26556543837357,40
"810","uce-3014.nexus",243,750,0.324,50
"811","uce-3016.nexus",421,872,0.482798165137615,54
"812","uce-3020.nexus",247,779,0.317073170731707,60
"813","uce-3024.nexus",174,729,0.238683127572016,52
"814","uce-3027.nexus",205,768,0.266927083333333,70
"815","uce-3028.nexus",238,772,0.308290155440414,54
"816","uce-3031.nexus",131,721,0.181692094313454,72
"817","uce-3032.nexus",229,745,0.30738255033557,42
"818","uce-3033.nexus",305,743,0.41049798115747,44
"819","uce-3042.nexus",135,743,0.181695827725437,78
"820","uce-305.nexus",155,735,0.210884353741497,64
"821","uce-3050.nexus",184,797,0.230865746549561,56
"822","uce-3051.nexus",277,741,0.373819163292847,44
"823","uce-3054.nexus",211,749,0.281708945260347,58
"824","uce-3055.nexus",213,756,0.281746031746032,42
"825","uce-3058.nexus",166,734,0.226158038147139,70
"826","uce-3061.nexus",335,770,0.435064935064935,46
"827","uce-3062.nexus",85,728,0.116758241758242,82
"828","uce-3064.nexus",185,731,0.253077975376197,36
"829","uce-3065.nexus",183,732,0.25,58
"830","uce-3068.nexus",248,827,0.299879081015719,60
"831","uce-3071.nexus",213,724,0.294198895027624,64
"832","uce-3072.nexus",149,739,0.201623815967524,70
"833","uce-3073.nexus",363,780,0.465384615384615,48
"834","uce-3083.nexus",226,750,0.301333333333333,68
"835","uce-3084.nexus",241,768,0.313802083333333,70
"836","uce-3095.nexus",186,785,0.236942675159236,52
"837","uce-3096.nexus",131,732,0.17896174863388,60
"838","uce-3097.nexus",76,728,0.104395604395604,92
"839","uce-3099.nexus",422,802,0.526184538653367,40
"840","uce-3104.nexus",177,736,0.240489130434783,54
"841","uce-3106.nexus",109,799,0.136420525657071,92
"842","uce-3110.nexus",146,722,0.202216066481994,54
"843","uce-3113.nexus",319,823,0.387606318347509,64
"844","uce-3114.nexus",224,806,0.277915632754342,46
"845","uce-3115.nexus",301,791,0.380530973451327,42
"846","uce-3117.nexus",328,791,0.414664981036662,40
"847","uce-3121.nexus",257,745,0.34496644295302,46
"848","uce-3122.nexus",208,745,0.279194630872483,56
"849","uce-3124.nexus",241,811,0.297163995067817,60
"850","uce-3134.nexus",241,753,0.320053120849934,60
"851","uce-3135.nexus",137,723,0.189488243430152,56
"852","uce-3138.nexus",311,752,0.413563829787234,34
"853","uce-3139.nexus",132,736,0.179347826086957,70
"854","uce-3141.nexus",241,773,0.311772315653299,58
"855","uce-3144.nexus",293,750,0.390666666666667,32
"856","uce-315.nexus",194,742,0.261455525606469,74
"857","uce-3150.nexus",137,730,0.187671232876712,74
"858","uce-3153.nexus",416,805,0.516770186335404,48
"859","uce-3157.nexus",350,790,0.443037974683544,36
"860","uce-3158.nexus",171,747,0.228915662650602,52
"861","uce-3159.nexus",234,740,0.316216216216216,50
"862","uce-3161.nexus",94,726,0.129476584022039,92
"863","uce-3163.nexus",318,830,0.383132530120482,50
"864","uce-3166.nexus",120,728,0.164835164835165,74
"865","uce-3167.nexus",181,762,0.23753280839895,68
"866","uce-317.nexus",212,849,0.249705535924617,94
"867","uce-3170.nexus",248,761,0.325886990801577,52
"868","uce-3177.nexus",251,754,0.33289124668435,54
"869","uce-3178.nexus",110,724,0.151933701657459,90
"870","uce-3179.nexus",125,736,0.169836956521739,68
"871","uce-318.nexus",93,786,0.118320610687023,88
"872","uce-3180.nexus",234,737,0.317503392130258,50
"873","uce-3184.nexus",477,957,0.498432601880878,50
"874","uce-3189.nexus",103,720,0.143055555555556,70
"875","uce-319.nexus",291,912,0.319078947368421,70
"876","uce-3191.nexus",138,726,0.190082644628099,60
"877","uce-3198.nexus",152,735,0.206802721088435,58
"878","uce-3199.nexus",359,815,0.440490797546012,34
"879","uce-3202.nexus",187,743,0.251682368775236,68
"880","uce-3211.nexus",98,724,0.135359116022099,82
"881","uce-3212.nexus",443,880,0.503409090909091,42
"882","uce-3215.nexus",103,760,0.135526315789474,88
"883","uce-3217.nexus",216,755,0.286092715231788,50
"884","uce-322.nexus",243,816,0.297794117647059,52
"885","uce-3224.nexus",97,724,0.133977900552486,60
"886","uce-3225.nexus",190,777,0.244530244530245,60
"887","uce-3227.nexus",206,732,0.281420765027322,44
"888","uce-323.nexus",285,891,0.31986531986532,54
"889","uce-3233.nexus",216,793,0.272383354350567,72
"890","uce-3235.nexus",336,799,0.420525657071339,36
"891","uce-3239.nexus",121,748,0.161764705882353,56
"892","uce-3241.nexus",184,746,0.246648793565684,58
"893","uce-3242.nexus",334,781,0.427656850192061,44
"894","uce-3243.nexus",198,752,0.263297872340426,70
"895","uce-3244.nexus",338,881,0.383654937570942,48
"896","uce-3246.nexus",166,733,0.226466575716235,54
"897","uce-3247.nexus",397,795,0.49937106918239,34
"898","uce-3248.nexus",253,769,0.328998699609883,54
"899","uce-3250.nexus",393,754,0.521220159151194,36
"900","uce-3252.nexus",124,798,0.155388471177945,98
"901","uce-3258.nexus",354,794,0.445843828715365,38
"902","uce-3259.nexus",244,789,0.309252217997465,50
"903","uce-326.nexus",148,905,0.16353591160221,74
"904","uce-3260.nexus",128,760,0.168421052631579,106
"905","uce-3263.nexus",174,761,0.228646517739816,50
"906","uce-3264.nexus",228,829,0.27503015681544,68
"907","uce-3265.nexus",142,748,0.189839572192513,78
"908","uce-327.nexus",91,723,0.125864453665284,92
"909","uce-3273.nexus",364,787,0.462515883100381,40
"910","uce-3276.nexus",258,773,0.333764553686934,42
"911","uce-3280.nexus",119,747,0.159303882195448,60
"912","uce-3281.nexus",272,740,0.367567567567568,54
"913","uce-3284.nexus",319,792,0.402777777777778,42
"914","uce-3287.nexus",92,734,0.125340599455041,72
"915","uce-3291.nexus",94,734,0.128065395095368,78
"916","uce-3294.nexus",93,1284,0.0724299065420561,86
"917","uce-33.nexus",210,734,0.286103542234332,60
"918","uce-330.nexus",89,934,0.0952890792291221,102
"919","uce-3300.nexus",189,768,0.24609375,62
"920","uce-3303.nexus",198,746,0.265415549597855,40
"921","uce-3304.nexus",109,722,0.150969529085873,82
"922","uce-3306.nexus",340,780,0.435897435897436,42
"923","uce-3309.nexus",266,763,0.348623853211009,48
"924","uce-3312.nexus",352,848,0.415094339622642,48
"925","uce-3314.nexus",354,790,0.448101265822785,36
"926","uce-3318.nexus",73,742,0.0983827493261455,116
"927","uce-3320.nexus",201,732,0.274590163934426,46
"928","uce-3323.nexus",162,761,0.212877792378449,82
"929","uce-3324.nexus",207,731,0.283173734610123,46
"930","uce-3328.nexus",233,753,0.309428950863214,32
"931","uce-3329.nexus",131,739,0.177266576454668,64
"932","uce-333.nexus",174,737,0.236092265943012,56
"933","uce-3331.nexus",209,761,0.274638633377135,40
"934","uce-3336.nexus",295,839,0.351609058402861,36
"935","uce-3338.nexus",172,747,0.230254350736278,62
"936","uce-3340.nexus",135,734,0.183923705722071,64
"937","uce-3346.nexus",258,834,0.309352517985612,44
"938","uce-335.nexus",221,877,0.251995438996579,64
"939","uce-3350.nexus",111,738,0.150406504065041,76
"940","uce-3354.nexus",262,761,0.344283837056505,54
"941","uce-3355.nexus",350,814,0.42997542997543,46
"942","uce-3361.nexus",159,728,0.218406593406593,54
"943","uce-3369.nexus",384,820,0.468292682926829,54
"944","uce-3371.nexus",289,813,0.355473554735547,68
"945","uce-3373.nexus",209,739,0.282814614343708,56
"946","uce-3378.nexus",231,738,0.313008130081301,56
"947","uce-338.nexus",91,853,0.106682297772567,74
"948","uce-3380.nexus",239,741,0.322537112010796,48
"949","uce-3383.nexus",339,848,0.399764150943396,52
"950","uce-3384.nexus",118,744,0.158602150537634,68
"951","uce-3393.nexus",375,810,0.462962962962963,38
"952","uce-3394.nexus",150,730,0.205479452054795,56
"953","uce-34.nexus",144,786,0.183206106870229,92
"954","uce-3400.nexus",187,731,0.255813953488372,48
"955","uce-3402.nexus",160,746,0.214477211796247,70
"956","uce-3406.nexus",245,762,0.321522309711286,66
"957","uce-3407.nexus",367,777,0.472329472329472,28
"958","uce-3410.nexus",240,743,0.323014804845222,56
"959","uce-3412.nexus",186,753,0.247011952191235,48
"960","uce-3416.nexus",117,722,0.162049861495845,60
"961","uce-342.nexus",215,970,0.221649484536082,74
"962","uce-3421.nexus",468,930,0.503225806451613,62
"963","uce-3423.nexus",184,789,0.233206590621039,62
"964","uce-3425.nexus",107,731,0.146374829001368,78
"965","uce-3426.nexus",235,762,0.308398950131234,54
"966","uce-3430.nexus",230,743,0.309555854643338,64
"967","uce-3432.nexus",259,759,0.341238471673254,44
"968","uce-3434.nexus",114,741,0.153846153846154,76
"969","uce-3436.nexus",135,721,0.187239944521498,74
"970","uce-3439.nexus",352,759,0.463768115942029,38
"971","uce-344.nexus",135,722,0.186980609418283,70
"972","uce-3440.nexus",285,799,0.356695869837297,46
"973","uce-3441.nexus",280,770,0.363636363636364,36
"974","uce-3442.nexus",133,757,0.175693527080581,66
"975","uce-3443.nexus",242,774,0.31266149870801,74
"976","uce-3444.nexus",127,735,0.172789115646259,64
"977","uce-3445.nexus",231,768,0.30078125,46
"978","uce-3448.nexus",177,793,0.223203026481715,52
"979","uce-345.nexus",181,759,0.238471673254282,56
"980","uce-3451.nexus",125,754,0.1657824933687,94
"981","uce-3452.nexus",313,812,0.385467980295567,64
"982","uce-3454.nexus",215,731,0.294117647058824,66
"983","uce-3462.nexus",157,752,0.208776595744681,52
"984","uce-3465.nexus",98,725,0.135172413793103,100
"985","uce-347.nexus",184,767,0.239895697522816,86
"986","uce-3472.nexus",260,803,0.323785803237858,46
"987","uce-3483.nexus",319,786,0.405852417302799,28
"988","uce-3486.nexus",219,760,0.288157894736842,44
"989","uce-3488.nexus",144,725,0.198620689655172,72
"990","uce-3489.nexus",353,764,0.462041884816754,42
"991","uce-3490.nexus",239,733,0.326057298772169,40
"992","uce-3492.nexus",264,743,0.355316285329744,44
"993","uce-3497.nexus",33,721,0.0457697642163662,132
"994","uce-3499.nexus",231,756,0.305555555555556,62
"995","uce-350.nexus",54,721,0.0748959778085992,90
"996","uce-3500.nexus",266,802,0.331670822942643,38
"997","uce-3501.nexus",214,748,0.286096256684492,52
"998","uce-3503.nexus",203,728,0.278846153846154,58
"999","uce-3505.nexus",227,756,0.30026455026455,50
"1000","uce-351.nexus",73,789,0.0925221799746515,88
"1001","uce-3512.nexus",204,762,0.267716535433071,56
"1002","uce-3514.nexus",294,808,0.363861386138614,32
"1003","uce-3515.nexus",298,900,0.331111111111111,50
"1004","uce-3516.nexus",295,750,0.393333333333333,38
"1005","uce-3528.nexus",125,724,0.172651933701657,82
"1006","uce-3529.nexus",369,771,0.478599221789883,48
"1007","uce-353.nexus",240,805,0.298136645962733,56
"1008","uce-3532.nexus",159,771,0.206225680933852,62
"1009","uce-3535.nexus",168,748,0.224598930481283,48
"1010","uce-3541.nexus",162,749,0.216288384512684,70
"1011","uce-3542.nexus",334,789,0.423320659062104,28
"1012","uce-3547.nexus",173,771,0.224383916990921,58
"1013","uce-3548.nexus",167,732,0.228142076502732,66
"1014","uce-3551.nexus",438,869,0.504027617951669,62
"1015","uce-3555.nexus",141,774,0.182170542635659,76
"1016","uce-3564.nexus",329,764,0.430628272251309,36
"1017","uce-3567.nexus",243,770,0.315584415584416,46
"1018","uce-3568.nexus",259,778,0.332904884318766,66
"1019","uce-357.nexus",167,728,0.229395604395604,58
"1020","uce-3571.nexus",263,760,0.346052631578947,34
"1021","uce-3573.nexus",106,728,0.145604395604396,96
"1022","uce-358.nexus",136,725,0.187586206896552,72
"1023","uce-3582.nexus",272,770,0.353246753246753,46
"1024","uce-3583.nexus",172,759,0.226613965744401,70
"1025","uce-3584.nexus",167,739,0.225981055480379,42
"1026","uce-3586.nexus",323,842,0.383610451306413,44
"1027","uce-3587.nexus",278,781,0.35595390524968,48
"1028","uce-3588.nexus",371,794,0.467254408060453,30
"1029","uce-3591.nexus",207,733,0.282401091405184,50
"1030","uce-3595.nexus",225,746,0.301608579088472,44
"1031","uce-3596.nexus",152,729,0.208504801097394,54
"1032","uce-3597.nexus",219,743,0.294751009421265,48
"1033","uce-36.nexus",166,749,0.221628838451268,72
"1034","uce-360.nexus",143,754,0.189655172413793,62
