"","aln","pars.site","tot.sites","pars.site.prop","rf.distance"
"535","uce-2267.nexus",56,322,0.173913043478261,78
"536","uce-227.nexus",43,500,0.086,120
"537","uce-2270.nexus",51,321,0.158878504672897,94
"538","uce-2273.nexus",58,320,0.18125,110
"539","uce-2277.nexus",72,340,0.211764705882353,80
"540","uce-2283.nexus",7,320,0.021875,134
"541","uce-2284.nexus",43,320,0.134375,100
"542","uce-2287.nexus",72,325,0.221538461538462,96
"543","uce-2288.nexus",134,346,0.38728323699422,54
"544","uce-2289.nexus",44,320,0.1375,116
"545","uce-2291.nexus",22,322,0.0683229813664596,120
"546","uce-2293.nexus",66,326,0.202453987730061,106
"547","uce-2294.nexus",25,324,0.0771604938271605,116
"548","uce-2298.nexus",46,321,0.143302180685358,116
"549","uce-2299.nexus",28,320,0.0875,124
"550","uce-23.nexus",1,320,0.003125,134
"551","uce-230.nexus",18,348,0.0517241379310345,132
"552","uce-2300.nexus",113,331,0.341389728096677,86
"553","uce-2302.nexus",53,352,0.150568181818182,90
"554","uce-2303.nexus",67,332,0.201807228915663,110
"555","uce-2306.nexus",39,327,0.119266055045872,106
"556","uce-2308.nexus",94,329,0.285714285714286,82
"557","uce-231.nexus",18,442,0.0407239819004525,136
"558","uce-2310.nexus",53,320,0.165625,102
"559","uce-2312.nexus",58,333,0.174174174174174,86
"560","uce-2313.nexus",57,332,0.171686746987952,70
"561","uce-2315.nexus",12,320,0.0375,124
"562","uce-2319.nexus",103,356,0.289325842696629,110
"563","uce-2320.nexus",55,320,0.171875,82
"564","uce-2321.nexus",61,345,0.176811594202899,112
"565","uce-2328.nexus",95,337,0.281899109792285,84
"566","uce-233.nexus",16,320,0.05,128
"567","uce-2335.nexus",70,326,0.214723926380368,94
"568","uce-2338.nexus",14,320,0.04375,132
"569","uce-2342.nexus",23,323,0.0712074303405573,120
"570","uce-2344.nexus",45,320,0.140625,112
"571","uce-2346.nexus",35,321,0.109034267912773,114
"572","uce-2348.nexus",70,324,0.216049382716049,88
"573","uce-2353.nexus",38,334,0.11377245508982,90
"574","uce-2355.nexus",62,320,0.19375,86
"575","uce-2356.nexus",11,320,0.034375,136
"576","uce-2357.nexus",74,320,0.23125,80
"577","uce-2366.nexus",9,320,0.028125,130
"578","uce-2367.nexus",33,321,0.102803738317757,114
"579","uce-2371.nexus",30,320,0.09375,118
"580","uce-2376.nexus",25,320,0.078125,128
"581","uce-2379.nexus",81,331,0.244712990936556,82
"582","uce-238.nexus",40,320,0.125,86
"583","uce-2383.nexus",28,320,0.0875,106
"584","uce-2385.nexus",46,322,0.142857142857143,86
"585","uce-2387.nexus",83,326,0.254601226993865,82
"586","uce-2389.nexus",12,320,0.0375,130
"587","uce-239.nexus",3,320,0.009375,140
"588","uce-2392.nexus",16,320,0.05,138
"589","uce-2396.nexus",15,326,0.0460122699386503,124
"590","uce-2397.nexus",50,320,0.15625,70
"591","uce-24.nexus",40,599,0.0667779632721202,100
"592","uce-2400.nexus",12,320,0.0375,128
"593","uce-2406.nexus",91,339,0.268436578171091,86
"594","uce-2407.nexus",129,378,0.341269841269841,62
"595","uce-2415.nexus",56,320,0.175,94
"596","uce-2418.nexus",100,323,0.309597523219814,66
"597","uce-2419.nexus",50,322,0.15527950310559,102
"598","uce-242.nexus",23,323,0.0712074303405573,118
"599","uce-2421.nexus",42,321,0.130841121495327,106
"600","uce-2422.nexus",89,323,0.275541795665635,78
"601","uce-2423.nexus",44,320,0.1375,98
"602","uce-2431.nexus",41,333,0.123123123123123,98
"603","uce-2435.nexus",27,325,0.0830769230769231,122
"604","uce-2438.nexus",32,322,0.0993788819875776,124
"605","uce-2442.nexus",61,322,0.18944099378882,90
"606","uce-2444.nexus",28,320,0.0875,116
"607","uce-2447.nexus",45,325,0.138461538461538,112
"608","uce-2448.nexus",114,339,0.336283185840708,70
"609","uce-2450.nexus",55,322,0.170807453416149,90
"610","uce-2451.nexus",65,321,0.202492211838006,84
"611","uce-2452.nexus",25,320,0.078125,116
"612","uce-2453.nexus",85,322,0.263975155279503,88
"613","uce-2454.nexus",61,341,0.178885630498534,70
"614","uce-2456.nexus",12,320,0.0375,132
"615","uce-2457.nexus",116,361,0.321329639889197,112
"616","uce-2462.nexus",69,324,0.212962962962963,86
"617","uce-2464.nexus",13,323,0.0402476780185759,126
"618","uce-2466.nexus",14,320,0.04375,130
"619","uce-2471.nexus",61,319,0.191222570532915,88
"620","uce-2472.nexus",55,322,0.170807453416149,106
"621","uce-2475.nexus",37,322,0.114906832298137,116
"622","uce-2476.nexus",46,319,0.144200626959248,106
"623","uce-2478.nexus",16,321,0.0498442367601246,120
"624","uce-2480.nexus",34,320,0.10625,124
"625","uce-2487.nexus",24,321,0.0747663551401869,116
"626","uce-2488.nexus",74,336,0.220238095238095,94
"627","uce-2489.nexus",29,320,0.090625,124
"628","uce-249.nexus",80,357,0.224089635854342,98
"629","uce-25.nexus",42,441,0.0952380952380952,100
"630","uce-2502.nexus",86,352,0.244318181818182,100
"631","uce-2503.nexus",29,321,0.0903426791277259,114
"632","uce-2504.nexus",37,322,0.114906832298137,108
"633","uce-2506.nexus",88,338,0.260355029585799,88
"634","uce-2507.nexus",15,321,0.0467289719626168,130
"635","uce-2508.nexus",120,335,0.358208955223881,68
"636","uce-2509.nexus",97,328,0.295731707317073,72
"637","uce-251.nexus",110,344,0.319767441860465,94
"638","uce-2512.nexus",61,322,0.18944099378882,92
"639","uce-2513.nexus",42,319,0.13166144200627,108
"640","uce-2514.nexus",54,331,0.163141993957704,92
"641","uce-2516.nexus",34,320,0.10625,118
"642","uce-2518.nexus",36,321,0.11214953271028,112
"643","uce-252.nexus",28,322,0.0869565217391304,100
"644","uce-2522.nexus",33,323,0.102167182662539,108
"645","uce-2527.nexus",56,327,0.171253822629969,94
"646","uce-2529.nexus",22,320,0.06875,120
"647","uce-253.nexus",59,322,0.183229813664596,84
"648","uce-2538.nexus",48,323,0.148606811145511,104
"649","uce-2539.nexus",51,322,0.158385093167702,108
"650","uce-254.nexus",39,320,0.121875,98
"651","uce-2540.nexus",93,323,0.287925696594427,66
"652","uce-2544.nexus",39,336,0.116071428571429,116
"653","uce-2545.nexus",33,322,0.102484472049689,122
"654","uce-2546.nexus",38,320,0.11875,106
"655","uce-2548.nexus",94,341,0.275659824046921,88
"656","uce-255.nexus",28,440,0.0636363636363636,122
"657","uce-2550.nexus",38,340,0.111764705882353,118
"658","uce-2552.nexus",56,341,0.164222873900293,92
"659","uce-2553.nexus",12,320,0.0375,134
"660","uce-256.nexus",41,400,0.1025,120
"661","uce-2565.nexus",23,320,0.071875,126
"662","uce-257.nexus",24,320,0.075,110
"663","uce-2572.nexus",44,355,0.123943661971831,100
"664","uce-2573.nexus",39,323,0.120743034055728,122
"665","uce-2574.nexus",11,320,0.034375,136
"666","uce-2576.nexus",30,321,0.0934579439252336,122
"667","uce-2577.nexus",15,320,0.046875,136
"668","uce-2582.nexus",47,323,0.145510835913313,102
"669","uce-2585.nexus",26,322,0.0807453416149068,122
"670","uce-2586.nexus",29,320,0.090625,112
"671","uce-2587.nexus",58,322,0.180124223602484,88
"672","uce-2589.nexus",55,347,0.15850144092219,104
"673","uce-2591.nexus",28,328,0.0853658536585366,126
"674","uce-2595.nexus",82,344,0.238372093023256,70
"675","uce-2598.nexus",21,320,0.065625,126
"676","uce-2599.nexus",16,321,0.0498442367601246,116
"677","uce-260.nexus",26,320,0.08125,118
"678","uce-2605.nexus",45,321,0.14018691588785,118
"679","uce-2609.nexus",81,359,0.225626740947075,90
"680","uce-261.nexus",24,380,0.0631578947368421,130
"681","uce-2611.nexus",45,322,0.139751552795031,96
"682","uce-2612.nexus",94,341,0.275659824046921,90
"683","uce-2613.nexus",50,320,0.15625,86
"684","uce-2614.nexus",8,320,0.025,136
"685","uce-2619.nexus",33,334,0.0988023952095808,126
"686","uce-2638.nexus",27,320,0.084375,NA
"687","uce-2642.nexus",99,327,0.302752293577982,114
"688","uce-2646.nexus",72,320,0.225,66
"689","uce-2647.nexus",10,825,0.0121212121212121,72
"690","uce-2655.nexus",36,320,0.1125,132
"691","uce-2658.nexus",11,321,0.0342679127725857,108
"692","uce-266.nexus",45,321,0.14018691588785,130
"693","uce-2662.nexus",19,320,0.059375,100
"694","uce-2665.nexus",36,320,0.1125,128
"695","uce-2668.nexus",49,320,0.153125,108
"696","uce-2677.nexus",13,321,0.0404984423676012,102
"697","uce-2678.nexus",20,320,0.0625,126
"698","uce-268.nexus",29,321,0.0903426791277259,120
"699","uce-2681.nexus",35,322,0.108695652173913,118
"700","uce-2684.nexus",34,320,0.10625,102
"701","uce-2687.nexus",72,358,0.201117318435754,116
"702","uce-2688.nexus",45,320,0.140625,88
"703","uce-2689.nexus",36,320,0.1125,94
"704","uce-269.nexus",57,326,0.174846625766871,116
"705","uce-2690.nexus",16,331,0.0483383685800604,106
"706","uce-2694.nexus",15,318,0.0471698113207547,138
"707","uce-2697.nexus",52,326,0.159509202453988,128
"708","uce-2699.nexus",107,321,0.333333333333333,112
"709","uce-2700.nexus",67,330,0.203030303030303,70
"710","uce-2705.nexus",46,329,0.139817629179331,70
"711","uce-2707.nexus",93,325,0.286153846153846,NA
"712","uce-2708.nexus",13,320,0.040625,104
"713","uce-2710.nexus",73,354,0.206214689265537,88
"714","uce-2716.nexus",30,352,0.0852272727272727,130
"715","uce-2718.nexus",48,335,0.143283582089552,86
"716","uce-273.nexus",22,321,0.0685358255451713,116
"717","uce-2733.nexus",25,321,0.0778816199376947,94
"718","uce-2734.nexus",75,328,0.228658536585366,130
"719","uce-2736.nexus",32,322,0.0993788819875776,120
"720","uce-2739.nexus",64,332,0.192771084337349,106
"721","uce-274.nexus",17,323,0.0526315789473684,128
"722","uce-2742.nexus",53,350,0.151428571428571,96
"723","uce-2746.nexus",40,322,0.124223602484472,128
"724","uce-2754.nexus",28,326,0.0858895705521472,116
"725","uce-276.nexus",25,320,0.078125,116
"726","uce-2762.nexus",55,322,0.170807453416149,134
"727","uce-2765.nexus",46,330,0.139393939393939,124
"728","uce-2766.nexus",65,320,0.203125,102
"729","uce-277.nexus",7,440,0.0159090909090909,116
"730","uce-2770.nexus",53,320,0.165625,96
"731","uce-2773.nexus",31,318,0.0974842767295598,128
"732","uce-2775.nexus",25,320,0.078125,92
"733","uce-2777.nexus",90,321,0.280373831775701,110
"734","uce-2781.nexus",48,320,0.15,110
"735","uce-2784.nexus",30,320,0.09375,64
"736","uce-2788.nexus",33,320,0.103125,104
"737","uce-279.nexus",38,322,0.118012422360248,106
"738","uce-2797.nexus",15,319,0.0470219435736677,114
"739","uce-280.nexus",38,329,0.115501519756839,96
"740","uce-2801.nexus",33,320,0.103125,128
"741","uce-2811.nexus",82,321,0.255451713395639,122
"742","uce-2815.nexus",17,320,0.053125,116
"743","uce-2816.nexus",57,321,0.177570093457944,56
"744","uce-2817.nexus",63,320,0.196875,126
"745","uce-2818.nexus",116,392,0.295918367346939,114
"746","uce-2823.nexus",21,321,0.0654205607476635,102
"747","uce-2828.nexus",45,324,0.138888888888889,68
"748","uce-2830.nexus",61,325,0.187692307692308,112
"749","uce-2831.nexus",25,323,0.0773993808049536,116
"750","uce-2839.nexus",30,326,0.0920245398773006,78
"751","uce-2841.nexus",34,323,0.105263157894737,124
"752","uce-2842.nexus",59,320,0.184375,134
"753","uce-2843.nexus",32,323,0.0990712074303406,98
"754","uce-2845.nexus",58,328,0.176829268292683,92
"755","uce-2846.nexus",106,354,0.299435028248588,116
"756","uce-2848.nexus",94,380,0.247368421052632,94
"757","uce-2851.nexus",70,322,0.217391304347826,78
"758","uce-2856.nexus",71,322,0.220496894409938,92
"759","uce-2857.nexus",57,324,0.175925925925926,92
"760","uce-2858.nexus",50,325,0.153846153846154,92
"761","uce-286.nexus",25,322,0.077639751552795,90
"762","uce-2866.nexus",46,327,0.140672782874618,102
"763","uce-2869.nexus",42,323,0.130030959752322,116
"764","uce-287.nexus",20,320,0.0625,96
"765","uce-2875.nexus",65,349,0.186246418338109,94
"766","uce-2878.nexus",45,321,0.14018691588785,128
"767","uce-2882.nexus",86,330,0.260606060606061,98
"768","uce-2887.nexus",15,330,0.0454545454545455,88
"769","uce-2888.nexus",13,320,0.040625,60
"770","uce-2889.nexus",49,358,0.136871508379888,126
"771","uce-2895.nexus",39,322,0.12111801242236,126
"772","uce-2896.nexus",77,325,0.236923076923077,114
"773","uce-29.nexus",88,333,0.264264264264264,108
"774","uce-290.nexus",46,322,0.142857142857143,78
"775","uce-2901.nexus",58,320,0.18125,76
"776","uce-2902.nexus",43,320,0.134375,90
"777","uce-2903.nexus",51,335,0.152238805970149,82
"778","uce-2907.nexus",30,320,0.09375,108
"779","uce-2908.nexus",37,321,0.115264797507788,110
"780","uce-291.nexus",13,320,0.040625,106
"781","uce-2910.nexus",69,329,0.209726443768997,98
"782","uce-2911.nexus",21,321,0.0654205607476635,134
"783","uce-292.nexus",19,320,0.059375,92
"784","uce-2922.nexus",34,320,0.10625,126
"785","uce-2927.nexus",27,325,0.0830769230769231,130
"786","uce-2928.nexus",63,322,0.195652173913043,108
"787","uce-2933.nexus",23,321,0.0716510903426791,104
"788","uce-2936.nexus",85,337,0.252225519287834,100
"789","uce-294.nexus",41,321,0.127725856697819,110
"790","uce-2950.nexus",14,321,0.043613707165109,56
"791","uce-2959.nexus",138,357,0.38655462184874,94
"792","uce-2960.nexus",99,336,0.294642857142857,126
"793","uce-2963.nexus",67,320,0.209375,70
"794","uce-2964.nexus",56,345,0.16231884057971,92
"795","uce-2965.nexus",36,335,0.107462686567164,82
"796","uce-2966.nexus",66,327,0.201834862385321,116
"797","uce-297.nexus",9,320,0.028125,108
"798","uce-2970.nexus",90,323,0.278637770897833,84
"799","uce-2971.nexus",43,320,0.134375,136
"800","uce-2976.nexus",96,329,0.291793313069909,68
"801","uce-298.nexus",8,380,0.0210526315789474,96
"802","uce-2980.nexus",23,324,0.0709876543209877,98
"803","uce-2991.nexus",55,320,0.171875,130
"804","uce-2992.nexus",44,320,0.1375,122
"805","uce-2995.nexus",90,332,0.271084337349398,84
"806","uce-2997.nexus",34,325,0.104615384615385,110
"807","uce-3.nexus",7,326,0.0214723926380368,68
"808","uce-300.nexus",47,326,0.144171779141104,106
"809","uce-3003.nexus",32,322,0.0993788819875776,130
"810","uce-3007.nexus",47,320,0.146875,114
"811","uce-3008.nexus",2,320,0.00625,114
"812","uce-3010.nexus",52,320,0.1625,92
"813","uce-3014.nexus",29,324,0.0895061728395062,140
"814","uce-3016.nexus",87,332,0.262048192771084,80
"815","uce-3020.nexus",45,326,0.138036809815951,116
"816","uce-3024.nexus",64,322,0.198757763975155,78
"817","uce-3027.nexus",79,322,0.245341614906832,112
"818","uce-3028.nexus",65,326,0.199386503067485,102
"819","uce-3031.nexus",41,320,0.128125,92
"820","uce-3032.nexus",49,320,0.153125,88
"821","uce-3033.nexus",115,331,0.347432024169184,106
"822","uce-3042.nexus",34,332,0.102409638554217,92
"823","uce-305.nexus",46,328,0.140243902439024,66
"824","uce-3050.nexus",70,325,0.215384615384615,120
"825","uce-3051.nexus",62,320,0.19375,102
"826","uce-3054.nexus",26,320,0.08125,78
"827","uce-3055.nexus",24,322,0.0745341614906832,92
"828","uce-3058.nexus",49,333,0.147147147147147,106
"829","uce-3061.nexus",80,329,0.243161094224924,118
"830","uce-3062.nexus",33,321,0.102803738317757,110
"831","uce-3064.nexus",87,325,0.267692307692308,84
"832","uce-3065.nexus",23,323,0.0712074303405573,118
"833","uce-3068.nexus",46,320,0.14375,60
"834","uce-3071.nexus",40,321,0.124610591900312,106
"835","uce-3072.nexus",11,324,0.0339506172839506,108
"836","uce-3073.nexus",96,327,0.293577981651376,110
"837","uce-3083.nexus",36,320,0.1125,132
"838","uce-3084.nexus",15,320,0.046875,58
"839","uce-3095.nexus",36,342,0.105263157894737,124
"840","uce-3096.nexus",6,320,0.01875,126
"841","uce-3097.nexus",13,320,0.040625,98
"842","uce-3099.nexus",133,338,0.393491124260355,138
"843","uce-3104.nexus",31,320,0.096875,126
"844","uce-3106.nexus",21,320,0.065625,68
"845","uce-3110.nexus",23,320,0.071875,98
"846","uce-3113.nexus",57,322,0.177018633540373,130
"847","uce-3114.nexus",60,326,0.184049079754601,124
"848","uce-3115.nexus",52,345,0.150724637681159,106
"849","uce-3117.nexus",83,332,0.25,90
"850","uce-3121.nexus",82,321,0.255451713395639,82
"851","uce-3122.nexus",32,320,0.1,78
"852","uce-3124.nexus",53,376,0.140957446808511,62
"853","uce-3134.nexus",37,320,0.115625,106
"854","uce-3135.nexus",17,320,0.053125,104
"855","uce-3138.nexus",64,321,0.199376947040498,112
"856","uce-3139.nexus",15,321,0.0467289719626168,124
"857","uce-3141.nexus",78,350,0.222857142857143,86
"858","uce-3144.nexus",107,320,0.334375,132
"859","uce-315.nexus",12,320,0.0375,100
"860","uce-3150.nexus",23,322,0.0714285714285714,62
"861","uce-3153.nexus",106,328,0.323170731707317,136
"862","uce-3157.nexus",89,334,0.266467065868263,114
"863","uce-3158.nexus",40,318,0.125786163522013,68
"864","uce-3159.nexus",14,322,0.0434782608695652,62
"865","uce-3161.nexus",37,323,0.114551083591331,102
"866","uce-3163.nexus",88,335,0.262686567164179,132
"867","uce-3166.nexus",30,320,0.09375,116
"868","uce-3167.nexus",51,329,0.155015197568389,68
"869","uce-317.nexus",26,380,0.068421052631579,116
"870","uce-3170.nexus",39,329,0.11854103343465,108
"871","uce-3177.nexus",60,325,0.184615384615385,106
"872","uce-3178.nexus",22,321,0.0685358255451713,98
"873","uce-3179.nexus",18,320,0.05625,108
"874","uce-318.nexus",17,380,0.0447368421052632,124
"875","uce-3180.nexus",75,321,0.233644859813084,110
"876","uce-3184.nexus",147,351,0.418803418803419,124
"877","uce-3189.nexus",31,320,0.096875,72
"878","uce-319.nexus",127,389,0.326478149100257,68
"879","uce-3191.nexus",27,323,0.0835913312693498,118
"880","uce-3198.nexus",22,320,0.06875,102
"881","uce-3199.nexus",122,363,0.336088154269972,116
"882","uce-3202.nexus",26,321,0.0809968847352025,118
"883","uce-3211.nexus",9,321,0.0280373831775701,84
"884","uce-3212.nexus",153,355,0.430985915492958,126
"885","uce-3215.nexus",3,320,0.009375,138
"886","uce-3217.nexus",37,323,0.114551083591331,56
"887","uce-322.nexus",45,381,0.118110236220472,138
"888","uce-3224.nexus",12,321,0.0373831775700935,94
"889","uce-3225.nexus",31,320,0.096875,102
"890","uce-3227.nexus",30,322,0.093167701863354,116
"891","uce-323.nexus",66,380,0.173684210526316,120
"892","uce-3233.nexus",37,320,0.115625,112
"893","uce-3235.nexus",87,352,0.247159090909091,98
"894","uce-3239.nexus",18,332,0.0542168674698795,106
"895","uce-3241.nexus",24,320,0.075,72
"896","uce-3242.nexus",111,344,0.322674418604651,126
"897","uce-3243.nexus",57,341,0.167155425219941,122
"898","uce-3244.nexus",47,321,0.146417445482866,94
"899","uce-3246.nexus",38,326,0.116564417177914,100
"900","uce-3247.nexus",74,320,0.23125,102
"901","uce-3248.nexus",120,342,0.350877192982456,124
"902","uce-3250.nexus",102,324,0.314814814814815,80
"903","uce-3252.nexus",9,320,0.028125,92
"904","uce-3258.nexus",126,329,0.382978723404255,68
"905","uce-3259.nexus",60,320,0.1875,136
"906","uce-326.nexus",18,501,0.0359281437125748,60
"907","uce-3260.nexus",28,333,0.0840840840840841,106
"908","uce-3263.nexus",25,332,0.0753012048192771,130
"909","uce-3264.nexus",30,320,0.09375,122
"910","uce-3265.nexus",19,324,0.058641975308642,124
"911","uce-327.nexus",33,322,0.102484472049689,118
"912","uce-3273.nexus",107,346,0.309248554913295,120
"913","uce-3276.nexus",51,326,0.156441717791411,118
"914","uce-3280.nexus",18,324,0.0555555555555556,70
"915","uce-3281.nexus",84,319,0.263322884012539,96
"916","uce-3284.nexus",45,324,0.138888888888889,114
"917","uce-3287.nexus",16,323,0.0495356037151703,80
"918","uce-3291.nexus",16,321,0.0498442367601246,90
"919","uce-3294.nexus",18,883,0.0203850509626274,128
"920","uce-33.nexus",71,332,0.213855421686747,130
"921","uce-330.nexus",13,500,0.026,132
"922","uce-3300.nexus",37,331,0.11178247734139,76
"923","uce-3303.nexus",47,320,0.146875,130
"924","uce-3304.nexus",33,322,0.102484472049689,102
"925","uce-3306.nexus",97,321,0.302180685358255,100
"926","uce-3309.nexus",41,322,0.127329192546584,118
"927","uce-3312.nexus",77,327,0.235474006116208,94
"928","uce-3314.nexus",108,322,0.335403726708075,106
"929","uce-3318.nexus",17,320,0.053125,76
"930","uce-3320.nexus",23,321,0.0716510903426791,76
"931","uce-3323.nexus",26,319,0.0815047021943574,136
"932","uce-3324.nexus",35,320,0.109375,110
"933","uce-3328.nexus",73,323,0.226006191950464,118
"934","uce-3329.nexus",22,320,0.06875,112
"935","uce-333.nexus",46,320,0.14375,72
"936","uce-3331.nexus",57,327,0.174311926605505,124
"937","uce-3336.nexus",63,323,0.195046439628483,104
"938","uce-3338.nexus",25,320,0.078125,94
"939","uce-3340.nexus",6,320,0.01875,88
"940","uce-3346.nexus",63,335,0.188059701492537,128
"941","uce-335.nexus",67,451,0.148558758314856,130
"942","uce-3350.nexus",27,320,0.084375,112
"943","uce-3354.nexus",33,323,0.102167182662539,74
"944","uce-3355.nexus",63,362,0.174033149171271,120
"945","uce-3361.nexus",12,322,0.0372670807453416,104
"946","uce-3369.nexus",90,333,0.27027027027027,104
"947","uce-3371.nexus",49,321,0.152647975077882,132
"948","uce-3373.nexus",13,320,0.040625,106
"949","uce-3378.nexus",44,320,0.1375,110
"950","uce-338.nexus",8,443,0.018058690744921,126
"951","uce-3380.nexus",38,318,0.119496855345912,94
"952","uce-3383.nexus",47,324,0.145061728395062,134
"953","uce-3384.nexus",18,329,0.0547112462006079,102
"954","uce-3393.nexus",109,331,0.329305135951662,94
"955","uce-3394.nexus",44,320,0.1375,120
"956","uce-34.nexus",70,335,0.208955223880597,80
"957","uce-3400.nexus",19,320,0.059375,98
"958","uce-3402.nexus",34,320,0.10625,106
"959","uce-3406.nexus",39,326,0.119631901840491,130
"960","uce-3407.nexus",81,327,0.247706422018349,116
"961","uce-3410.nexus",46,321,0.143302180685358,92
"962","uce-3412.nexus",27,320,0.084375,72
"963","uce-3416.nexus",25,321,0.0778816199376947,106
"964","uce-342.nexus",56,503,0.111332007952286,116
"965","uce-3421.nexus",112,341,0.328445747800586,110
"966","uce-3423.nexus",33,322,0.102484472049689,106
"967","uce-3425.nexus",22,328,0.0670731707317073,70
"968","uce-3426.nexus",56,321,0.174454828660436,112
"969","uce-3430.nexus",44,321,0.137071651090343,126
"970","uce-3432.nexus",24,320,0.075,110
"971","uce-3434.nexus",15,320,0.046875,122
"972","uce-3436.nexus",32,320,0.1,124
"973","uce-3439.nexus",76,322,0.236024844720497,126
"974","uce-344.nexus",36,320,0.1125,116
"975","uce-3440.nexus",74,320,0.23125,76
"976","uce-3441.nexus",54,329,0.164133738601824,122
"977","uce-3442.nexus",73,349,0.209169054441261,80
"978","uce-3443.nexus",70,331,0.211480362537764,82
"979","uce-3444.nexus",14,320,0.04375,88
"980","uce-3445.nexus",64,347,0.184438040345821,106
"981","uce-3448.nexus",37,321,0.115264797507788,132
"982","uce-345.nexus",21,320,0.065625,102
"983","uce-3451.nexus",11,321,0.0342679127725857,94
"984","uce-3452.nexus",55,320,0.171875,126
"985","uce-3454.nexus",60,323,0.185758513931889,134
"986","uce-3462.nexus",41,320,0.128125,102
"987","uce-3465.nexus",27,322,0.0838509316770186,100
"988","uce-347.nexus",35,320,0.109375,120
"989","uce-3472.nexus",43,325,0.132307692307692,132
"990","uce-348.nexus",7,321,0.0218068535825545,118
"991","uce-3483.nexus",84,333,0.252252252252252,114
"992","uce-3486.nexus",44,327,0.134556574923547,130
"993","uce-3488.nexus",20,320,0.0625,84
"994","uce-3489.nexus",127,344,0.369186046511628,96
"995","uce-3490.nexus",44,322,0.136645962732919,126
"996","uce-3492.nexus",68,320,0.2125,68
"997","uce-3497.nexus",1,320,0.003125,90
"998","uce-3499.nexus",50,334,0.149700598802395,90
"999","uce-350.nexus",9,320,0.028125,140
"1000","uce-3500.nexus",69,327,0.211009174311927,110
"1001","uce-3501.nexus",33,325,0.101538461538462,138
"1002","uce-3503.nexus",58,321,0.180685358255452,82
"1003","uce-3505.nexus",46,323,0.142414860681115,116
"1004","uce-351.nexus",12,380,0.0315789473684211,96
"1005","uce-3512.nexus",40,325,0.123076923076923,124
"1006","uce-3514.nexus",84,327,0.256880733944954,132
"1007","uce-3515.nexus",95,364,0.260989010989011,122
"1008","uce-3516.nexus",98,328,0.298780487804878,54
"1009","uce-3528.nexus",32,321,0.0996884735202492,104
"1010","uce-3529.nexus",120,333,0.36036036036036,82
"1011","uce-353.nexus",30,381,0.078740157480315,126
"1012","uce-3532.nexus",71,324,0.219135802469136,60
"1013","uce-3535.nexus",63,323,0.195046439628483,102
"1014","uce-3541.nexus",10,320,0.03125,92
"1015","uce-3542.nexus",96,332,0.289156626506024,104
"1016","uce-3547.nexus",32,320,0.1,140
"1017","uce-3548.nexus",31,320,0.096875,68
"1018","uce-3551.nexus",101,360,0.280555555555556,102
"1019","uce-3555.nexus",32,320,0.1,118
"1020","uce-3564.nexus",73,328,0.222560975609756,86
"1021","uce-3567.nexus",39,322,0.12111801242236,118
"1022","uce-3568.nexus",38,320,0.11875,86
"1023","uce-357.nexus",24,320,0.075,94
"1024","uce-3571.nexus",57,330,0.172727272727273,104
"1025","uce-3573.nexus",28,323,0.086687306501548,132
"1026","uce-358.nexus",42,325,0.129230769230769,92
"1027","uce-3582.nexus",92,321,0.286604361370716,118
"1028","uce-3583.nexus",30,320,0.09375,112
"1029","uce-3584.nexus",11,320,0.034375,74
"1030","uce-3586.nexus",95,354,0.268361581920904,98
"1031","uce-3587.nexus",77,330,0.233333333333333,132
"1032","uce-3588.nexus",110,333,0.33033033033033,68
"1033","uce-3591.nexus",20,321,0.0623052959501558,84
"1034","uce-3595.nexus",74,340,0.217647058823529,52
"1035","uce-3596.nexus",36,320,0.1125,126
"1036","uce-3597.nexus",16,320,0.05,64
"1037","uce-36.nexus",56,320,0.175,120
"1038","uce-360.nexus",53,334,0.158682634730539,126
"1039","uce-3601.nexus",35,336,0.104166666666667,104
"1040","uce-3602.nexus",25,320,0.078125,100
"1041","uce-3603.nexus",46,321,0.143302180685358,116
"1042","uce-3606.nexus",17,320,0.053125,126
"1043","uce-3607.nexus",7,320,0.021875,106
"1044","uce-3609.nexus",27,320,0.084375,130
"1045","uce-3610.nexus",109,353,0.308781869688385,134
"1046","uce-3613.nexus",48,323,0.148606811145511,118
"1047","uce-3614.nexus",24,320,0.075,106
"1048","uce-362.nexus",18,320,0.05625,102
"1049","uce-3622.nexus",21,320,0.065625,112
"1050","uce-3623.nexus",96,335,0.286567164179104,126
"1051","uce-3628.nexus",43,320,0.134375,130
"1052","uce-3629.nexus",54,327,0.165137614678899,92
"1053","uce-3631.nexus",92,325,0.283076923076923,116
"1054","uce-3637.nexus",76,327,0.232415902140673,82
"1055","uce-3638.nexus",50,320,0.15625,74
"1056","uce-3640.nexus",27,321,0.0841121495327103,72
"1057","uce-3648.nexus",32,321,0.0996884735202492,100
"1058","uce-3650.nexus",24,320,0.075,120
"1059","uce-3651.nexus",32,320,0.1,120
"1060","uce-3656.nexus",79,321,0.246105919003115,116
"1061","uce-3657.nexus",130,333,0.39039039039039,106
"1062","uce-3659.nexus",46,326,0.141104294478528,90
"1063","uce-3668.nexus",7,320,0.021875,68
"1064","uce-367.nexus",25,321,0.0778816199376947,102
"1065","uce-3670.nexus",62,320,0.19375,130
"1066","uce-3671.nexus",14,321,0.043613707165109,128
"1067","uce-3675.nexus",44,326,0.134969325153374,82
